spark.broadcast.blockSize,spark.broadcast.checksum,spark.broadcast.compress,spark.default.parallelism,spark.executor.cores,spark.executor.instances,spark.executor.memory,spark.executor.memoryOverhead,spark.kryoserializer.buffer,spark.kryoserializer.buffer.max,spark.locality.wait,spark.maxRemoteBlockSizeFetchToMem,spark.memory.fraction,spark.memory.offHeap.enabled,spark.memory.offHeap.size,spark.memory.storageFraction,spark.rdd.compress,spark.reducer.maxBlocksInFlightPerAddress,spark.reducer.maxReqsInFlight,spark.reducer.maxSizeInFlight,spark.scheduler.mode,spark.scheduler.revive.interval,spark.shuffle.compress,spark.shuffle.file.buffer,spark.shuffle.io.numConnectionsPerPeer,spark.shuffle.sort.bypassMergeThreshold,spark.storage.memoryMapThreshold,range,dissimilarity_value,cos_distance,Euclidean_distance,distance
52.0,1.0,0.0,372.0,4.0,6.0,7.0,384.0,71.0,103.0,4.0,1597488100.0,0.61,0.0,769.0,0.7,1.0,2025707900.0,1366595600.0,51.0,1.0,780.0,1.0,40.0,4.0,195.0,4.0,8.728,0.008,0.998,0.264,445.911
51.0,1.0,0.0,373.0,4.0,6.0,7.0,393.0,71.0,103.0,4.0,1621253800.0,0.61,0.0,751.0,0.71,1.0,2063369500.0,1273115000.0,50.0,1.0,767.0,1.0,40.0,4.0,192.0,4.0,0.142,0.01,0.998,0.228,445.866
52.0,1.0,0.0,369.0,4.0,6.0,7.0,416.0,73.0,100.0,4.0,1611947900.0,0.62,0.0,761.0,0.71,1.0,2013600100.0,1346586900.0,50.0,1.0,780.0,1.0,39.0,4.0,198.0,4.0,0.139,0.009,0.998,0.263,435.537
52.0,1.0,0.0,377.0,4.0,6.0,7.0,388.0,71.0,108.0,4.0,1585495800.0,0.61,0.0,759.0,0.7,1.0,2085015700.0,1323262000.0,51.0,1.0,788.0,1.0,40.0,4.0,199.0,4.0,6.4,0.009,0.998,0.265,431.668
53.0,1.0,0.0,375.0,4.0,6.0,7.0,389.0,73.0,107.0,4.0,1606344400.0,0.6,0.0,757.0,0.69,1.0,2061076600.0,1311227000.0,50.0,1.0,774.0,1.0,39.0,4.0,194.0,4.0,6.832,0.008,0.999,0.32,398.118
52.0,1.0,0.0,370.0,4.0,6.0,7.0,411.0,74.0,100.0,4.0,1634752800.0,0.6,0.0,783.0,0.7,1.0,2028524400.0,1307644300.0,49.0,1.0,765.0,1.0,38.0,4.0,194.0,4.0,4.297,0.008,0.997,0.302,391.579
52.0,1.0,0.0,379.0,4.0,6.0,7.0,384.0,71.0,104.0,4.0,1599255700.0,0.62,0.0,756.0,0.7,1.0,2054326300.0,1323403100.0,51.0,1.0,778.0,1.0,40.0,4.0,202.0,4.0,8.655,0.008,0.997,0.304,387.298
52.0,1.0,0.0,371.0,4.0,6.0,7.0,390.0,72.0,106.0,4.0,1586462700.0,0.6,0.0,804.0,0.7,1.0,2081963500.0,1298762400.0,50.0,1.0,789.0,1.0,41.0,4.0,190.0,4.0,4.621,0.009,0.999,0.288,376.37
54.0,1.0,0.0,369.0,4.0,6.0,7.0,413.0,71.0,103.0,4.0,1611862000.0,0.61,0.0,760.0,0.7,1.0,2030981600.0,1326930800.0,49.0,1.0,771.0,1.0,38.0,4.0,199.0,4.0,4.489,0.009,0.997,0.289,372.101
52.0,1.0,0.0,371.0,4.0,6.0,7.0,407.0,73.0,101.0,4.0,1600491000.0,0.61,0.0,744.0,0.71,1.0,2104884500.0,1336911900.0,50.0,1.0,776.0,1.0,38.0,4.0,197.0,4.0,0.09,0.009,0.997,0.308,371.91
52.0,1.0,0.0,374.0,4.0,6.0,7.0,414.0,69.0,102.0,4.0,1571370500.0,0.62,0.0,763.0,0.7,1.0,2014606800.0,1343649000.0,52.0,1.0,775.0,1.0,40.0,4.0,205.0,4.0,4.159,0.01,0.997,0.277,370.569
51.0,1.0,0.0,369.0,4.0,6.0,7.0,409.0,71.0,103.0,4.0,1599646300.0,0.61,0.0,748.0,0.72,1.0,2064583000.0,1349551500.0,51.0,1.0,786.0,1.0,39.0,4.0,199.0,4.0,2.204,0.01,0.997,0.261,370.095
51.0,1.0,0.0,376.0,4.0,6.0,7.0,421.0,74.0,103.0,4.0,1638659100.0,0.59,0.0,767.0,0.71,1.0,2021784300.0,1302148700.0,47.0,1.0,782.0,1.0,40.0,4.0,196.0,4.0,2.211,0.01,0.997,0.28,368.107
52.0,1.0,0.0,365.0,4.0,6.0,7.0,409.0,74.0,104.0,4.0,1609357600.0,0.62,0.0,763.0,0.7,1.0,2079844500.0,1283561200.0,48.0,1.0,771.0,1.0,38.0,4.0,199.0,4.0,2.275,0.009,0.997,0.289,367.118
52.0,1.0,0.0,372.0,4.0,6.0,7.0,412.0,69.0,107.0,4.0,1585598500.0,0.6,0.0,796.0,0.7,1.0,2064209400.0,1343137700.0,51.0,1.0,779.0,1.0,39.0,4.0,197.0,4.0,4.818,0.008,0.998,0.327,362.721
52.0,1.0,0.0,380.0,4.0,6.0,7.0,389.0,72.0,103.0,4.0,1578136800.0,0.61,0.0,766.0,0.7,1.0,2062679800.0,1368030700.0,52.0,1.0,790.0,1.0,39.0,4.0,198.0,4.0,0.094,0.009,0.997,0.296,359.161
52.0,1.0,0.0,375.0,4.0,6.0,7.0,413.0,72.0,103.0,4.0,1582400300.0,0.62,0.0,709.0,0.7,1.0,2029770200.0,1358487000.0,50.0,1.0,785.0,1.0,38.0,4.0,199.0,4.0,0.038,0.01,0.998,0.285,352.266
53.0,1.0,0.0,370.0,4.0,6.0,7.0,405.0,73.0,104.0,4.0,1614471600.0,0.6,0.0,802.0,0.69,1.0,2053525800.0,1299681400.0,49.0,1.0,785.0,1.0,39.0,4.0,194.0,4.0,4.892,0.008,0.998,0.37,346.358
52.0,1.0,0.0,373.0,4.0,6.0,7.0,390.0,70.0,106.0,4.0,1598742000.0,0.59,0.0,753.0,0.7,1.0,2090350700.0,1335031800.0,51.0,1.0,780.0,1.0,41.0,4.0,198.0,4.0,6.612,0.01,0.998,0.298,345.379
52.0,1.0,0.0,373.0,4.0,6.0,7.0,433.0,73.0,103.0,4.0,1593744900.0,0.61,0.0,758.0,0.7,1.0,2015512600.0,1372336800.0,50.0,1.0,789.0,1.0,38.0,4.0,202.0,4.0,2.364,0.01,0.997,0.295,332.512
51.0,1.0,0.0,376.0,4.0,6.0,7.0,423.0,71.0,108.0,4.0,1617350100.0,0.59,0.0,806.0,0.7,1.0,2098197900.0,1312233700.0,50.0,1.0,771.0,1.0,39.0,4.0,201.0,4.0,4.207,0.01,0.997,0.292,331.326
53.0,1.0,0.0,369.0,4.0,6.0,7.0,418.0,72.0,105.0,4.0,1624554900.0,0.6,0.0,803.0,0.69,1.0,2043782100.0,1287444500.0,49.0,1.0,770.0,1.0,39.0,4.0,196.0,4.0,4.786,0.009,0.998,0.335,330.015
52.0,1.0,0.0,373.0,4.0,6.0,7.0,414.0,73.0,102.0,4.0,1631605500.0,0.63,0.0,734.0,0.7,1.0,2046295200.0,1299148800.0,49.0,1.0,763.0,1.0,38.0,4.0,196.0,4.0,2.178,0.011,0.997,0.288,326.77
53.0,1.0,0.0,371.0,4.0,6.0,7.0,399.0,69.0,108.0,4.0,1590035700.0,0.61,0.0,787.0,0.7,1.0,2091433500.0,1295998700.0,50.0,1.0,771.0,1.0,41.0,4.0,205.0,4.0,4.501,0.01,0.998,0.293,326.689
53.0,1.0,0.0,371.0,4.0,6.0,7.0,402.0,72.0,101.0,4.0,1573586700.0,0.63,0.0,753.0,0.71,1.0,2045970400.0,1296697600.0,50.0,1.0,782.0,1.0,39.0,4.0,194.0,4.0,2.376,0.01,0.996,0.317,324.675
52.0,1.0,0.0,374.0,4.0,6.0,7.0,430.0,71.0,106.0,4.0,1565243800.0,0.62,0.0,770.0,0.7,1.0,2044327700.0,1368977000.0,50.0,1.0,794.0,1.0,39.0,4.0,205.0,4.0,0.062,0.011,0.998,0.287,323.173
51.0,1.0,0.0,372.0,4.0,6.0,7.0,412.0,70.0,104.0,4.0,1576744800.0,0.61,0.0,741.0,0.7,1.0,2076030000.0,1347108400.0,51.0,1.0,771.0,1.0,39.0,4.0,202.0,4.0,0.031,0.009,0.998,0.333,320.759
52.0,1.0,0.0,375.0,4.0,6.0,7.0,404.0,73.0,103.0,4.0,1562109700.0,0.63,0.0,783.0,0.71,1.0,1997619500.0,1373331300.0,50.0,1.0,793.0,1.0,39.0,4.0,205.0,4.0,0.14,0.009,0.997,0.331,320.226
54.0,1.0,0.0,374.0,4.0,6.0,7.0,407.0,73.0,104.0,4.0,1584799500.0,0.59,0.0,792.0,0.69,1.0,2089064200.0,1335782900.0,49.0,1.0,784.0,1.0,38.0,4.0,196.0,4.0,4.81,0.009,0.997,0.366,316.502
52.0,1.0,0.0,374.0,4.0,6.0,7.0,397.0,75.0,101.0,4.0,1596899700.0,0.61,0.0,766.0,0.71,1.0,2002474500.0,1354764500.0,49.0,1.0,788.0,1.0,38.0,4.0,195.0,4.0,0.129,0.011,0.997,0.3,307.705
52.0,1.0,0.0,370.0,4.0,6.0,7.0,416.0,70.0,105.0,4.0,1606819700.0,0.6,0.0,732.0,0.7,1.0,2083603500.0,1329100800.0,51.0,1.0,761.0,1.0,39.0,4.0,203.0,4.0,4.64,0.01,0.997,0.321,304.957
53.0,1.0,0.0,373.0,4.0,6.0,7.0,420.0,74.0,102.0,4.0,1615820300.0,0.61,0.0,744.0,0.69,1.0,1992840400.0,1328152300.0,49.0,1.0,779.0,1.0,38.0,4.0,201.0,4.0,4.266,0.012,0.997,0.288,300.298
53.0,1.0,0.0,375.0,4.0,6.0,7.0,407.0,70.0,108.0,4.0,1595437700.0,0.62,0.0,729.0,0.69,1.0,2045549800.0,1283253000.0,50.0,1.0,772.0,1.0,41.0,4.0,200.0,4.0,6.689,0.01,0.998,0.319,299.545
52.0,1.0,0.0,371.0,4.0,6.0,7.0,438.0,74.0,103.0,4.0,1599589600.0,0.59,0.0,803.0,0.69,1.0,2061243000.0,1380936400.0,50.0,1.0,788.0,1.0,39.0,4.0,200.0,4.0,0.187,0.011,0.997,0.3,293.232
53.0,1.0,0.0,370.0,4.0,6.0,7.0,394.0,71.0,107.0,4.0,1591301400.0,0.6,0.0,829.0,0.69,1.0,2061476400.0,1302262100.0,50.0,1.0,774.0,1.0,40.0,4.0,195.0,4.0,4.859,0.009,0.998,0.377,284.129
52.0,1.0,0.0,373.0,4.0,6.0,7.0,409.0,72.0,104.0,4.0,1615216800.0,0.62,0.0,719.0,0.72,1.0,1973795800.0,1331921200.0,48.0,1.0,788.0,1.0,40.0,4.0,194.0,4.0,2.343,0.011,0.996,0.309,284.068
54.0,1.0,0.0,376.0,4.0,6.0,7.0,387.0,72.0,104.0,4.0,1566379000.0,0.61,0.0,799.0,0.7,1.0,2082939300.0,1309926800.0,50.0,1.0,792.0,1.0,39.0,4.0,193.0,4.0,4.716,0.01,0.997,0.362,282.27
52.0,1.0,0.0,379.0,4.0,6.0,7.0,384.0,72.0,103.0,4.0,1570473200.0,0.63,0.0,744.0,0.71,1.0,2085319200.0,1323122300.0,51.0,1.0,787.0,1.0,39.0,4.0,196.0,4.0,4.562,0.011,0.997,0.318,275.642
52.0,1.0,0.0,372.0,4.0,6.0,7.0,420.0,72.0,102.0,4.0,1603291400.0,0.62,0.0,747.0,0.7,1.0,2017006500.0,1378173400.0,50.0,1.0,790.0,1.0,39.0,4.0,206.0,4.0,0.056,0.011,0.998,0.322,273.68
53.0,1.0,0.0,370.0,4.0,6.0,7.0,395.0,72.0,105.0,4.0,1618212100.0,0.6,0.0,779.0,0.71,1.0,2096931600.0,1269216600.0,48.0,1.0,776.0,1.0,40.0,4.0,195.0,4.0,6.941,0.009,0.998,0.396,268.153
53.0,1.0,0.0,373.0,4.0,6.0,7.0,408.0,72.0,104.0,4.0,1619034100.0,0.62,0.0,759.0,0.69,1.0,2093838100.0,1276531100.0,49.0,1.0,769.0,1.0,37.0,4.0,197.0,4.0,4.455,0.011,0.996,0.342,266.995
52.0,1.0,0.0,377.0,4.0,6.0,7.0,384.0,72.0,102.0,4.0,1584624000.0,0.63,0.0,784.0,0.71,1.0,1991072000.0,1354084400.0,49.0,1.0,785.0,1.0,40.0,4.0,191.0,4.0,2.438,0.011,0.996,0.339,266.834
52.0,1.0,0.0,374.0,4.0,6.0,7.0,392.0,70.0,103.0,4.0,1555507300.0,0.61,0.0,751.0,0.71,1.0,2085094700.0,1338292100.0,53.0,1.0,772.0,1.0,38.0,4.0,204.0,4.0,2.284,0.013,0.997,0.288,266.282
52.0,1.0,0.0,373.0,4.0,6.0,7.0,414.0,73.0,102.0,4.0,1597193600.0,0.62,0.0,728.0,0.71,1.0,2048793000.0,1320648000.0,49.0,1.0,778.0,1.0,39.0,4.0,197.0,4.0,0.027,0.009,0.997,0.442,264.871
54.0,1.0,0.0,373.0,4.0,6.0,7.0,425.0,70.0,104.0,4.0,1573386800.0,0.62,0.0,780.0,0.7,1.0,2003894100.0,1383621900.0,51.0,1.0,788.0,1.0,40.0,4.0,201.0,4.0,4.625,0.011,0.996,0.342,264.807
52.0,1.0,0.0,381.0,4.0,6.0,7.0,384.0,71.0,105.0,4.0,1568761200.0,0.64,0.0,742.0,0.7,1.0,2081422800.0,1292872200.0,51.0,1.0,779.0,1.0,40.0,4.0,198.0,4.0,4.647,0.011,0.996,0.345,262.503
51.0,1.0,0.0,373.0,4.0,6.0,7.0,388.0,73.0,105.0,4.0,1628781800.0,0.6,0.0,806.0,0.71,1.0,2071635000.0,1253478900.0,48.0,1.0,773.0,1.0,40.0,4.0,193.0,4.0,6.701,0.011,0.998,0.346,262.462
52.0,1.0,0.0,372.0,4.0,6.0,7.0,408.0,71.0,100.0,4.0,1604197000.0,0.61,0.0,710.0,0.71,1.0,2042017000.0,1372607000.0,51.0,1.0,766.0,1.0,39.0,4.0,207.0,4.0,2.163,0.013,0.997,0.298,258.464
53.0,1.0,0.0,372.0,4.0,6.0,7.0,418.0,73.0,99.0,4.0,1592721200.0,0.62,0.0,736.0,0.72,1.0,2062547600.0,1326615300.0,50.0,1.0,781.0,1.0,38.0,4.0,196.0,4.0,2.313,0.012,0.996,0.339,250.093
52.0,1.0,0.0,378.0,4.0,6.0,7.0,384.0,73.0,105.0,4.0,1601997300.0,0.62,0.0,792.0,0.7,1.0,2020797600.0,1257014400.0,50.0,1.0,771.0,1.0,39.0,4.0,185.0,4.0,5.019,0.011,0.997,0.379,248.716
52.0,1.0,0.0,367.0,4.0,6.0,7.0,405.0,72.0,104.0,4.0,1558322400.0,0.61,0.0,758.0,0.7,1.0,2102240800.0,1376360000.0,49.0,1.0,797.0,1.0,40.0,4.0,210.0,4.0,2.15,0.011,0.995,0.379,248.147
53.0,1.0,0.0,366.0,4.0,6.0,7.0,406.0,70.0,104.0,4.0,1559989200.0,0.61,0.0,796.0,0.7,1.0,2064102300.0,1393461400.0,50.0,1.0,800.0,1.0,41.0,4.0,206.0,4.0,4.414,0.012,0.996,0.342,247.867
51.0,1.0,0.0,374.0,4.0,6.0,7.0,433.0,71.0,107.0,4.0,1592445800.0,0.62,0.0,769.0,0.69,1.0,2060561700.0,1371641300.0,51.0,1.0,782.0,1.0,39.0,4.0,203.0,4.0,4.293,0.013,0.996,0.327,238.628
52.0,1.0,0.0,368.0,4.0,6.0,7.0,425.0,69.0,102.0,4.0,1594795400.0,0.63,0.0,728.0,0.72,1.0,2003119400.0,1346941400.0,50.0,1.0,773.0,1.0,40.0,4.0,203.0,4.0,2.107,0.013,0.997,0.323,234.715
53.0,1.0,0.0,374.0,4.0,6.0,7.0,384.0,72.0,107.0,4.0,1593169300.0,0.6,0.0,781.0,0.7,1.0,2127568900.0,1266468200.0,50.0,1.0,784.0,1.0,40.0,4.0,195.0,4.0,9.406,0.009,0.999,0.466,232.294
53.0,1.0,0.0,375.0,4.0,6.0,7.0,384.0,72.0,105.0,4.0,1599771100.0,0.62,0.0,773.0,0.7,1.0,2026274300.0,1285964300.0,51.0,1.0,766.0,1.0,39.0,4.0,187.0,4.0,4.881,0.011,0.997,0.409,231.67
52.0,1.0,0.0,373.0,4.0,6.0,7.0,384.0,74.0,101.0,4.0,1584503800.0,0.61,0.0,782.0,0.7,1.0,2106899000.0,1327257600.0,50.0,1.0,786.0,1.0,38.0,4.0,187.0,4.0,4.923,0.011,0.996,0.39,230.607
52.0,1.0,0.0,370.0,4.0,6.0,7.0,429.0,71.0,104.0,4.0,1611819500.0,0.63,0.0,737.0,0.71,1.0,2019249400.0,1319771400.0,49.0,1.0,769.0,1.0,38.0,4.0,208.0,4.0,2.101,0.013,0.997,0.322,229.855
52.0,1.0,0.0,369.0,4.0,6.0,7.0,387.0,71.0,105.0,4.0,1582288400.0,0.62,0.0,767.0,0.72,1.0,2087076600.0,1289127700.0,50.0,1.0,790.0,1.0,40.0,4.0,193.0,4.0,7.099,0.01,0.998,0.436,227.96
52.0,1.0,0.0,378.0,4.0,6.0,7.0,396.0,70.0,106.0,4.0,1551933200.0,0.63,0.0,752.0,0.71,1.0,2074865300.0,1344474100.0,52.0,1.0,782.0,1.0,39.0,4.0,204.0,4.0,2.379,0.013,0.996,0.335,223.816
52.0,1.0,0.0,373.0,4.0,6.0,7.0,427.0,73.0,103.0,4.0,1596972200.0,0.62,0.0,736.0,0.7,1.0,2069850100.0,1321706900.0,50.0,1.0,771.0,1.0,37.0,4.0,208.0,4.0,0.151,0.011,0.995,0.395,223.12
52.0,1.0,0.0,372.0,4.0,6.0,7.0,388.0,73.0,106.0,4.0,1589148700.0,0.6,0.0,784.0,0.71,1.0,2093983200.0,1277365600.0,49.0,1.0,783.0,1.0,41.0,4.0,194.0,4.0,7.333,0.009,0.998,0.502,222.294
52.0,1.0,0.0,375.0,4.0,6.0,7.0,384.0,70.0,105.0,4.0,1597781000.0,0.6,0.0,805.0,0.7,1.0,2054033900.0,1353151400.0,51.0,1.0,775.0,1.0,39.0,4.0,187.0,4.0,9.24,0.011,0.998,0.415,218.037
51.0,1.0,0.0,377.0,4.0,6.0,7.0,398.0,72.0,103.0,4.0,1636028700.0,0.62,0.0,715.0,0.71,1.0,2041137700.0,1277048000.0,48.0,1.0,768.0,1.0,38.0,4.0,197.0,4.0,2.123,0.013,0.996,0.343,216.638
51.0,1.0,0.0,374.0,4.0,6.0,7.0,419.0,72.0,101.0,4.0,1627835100.0,0.63,0.0,710.0,0.71,1.0,2017877600.0,1295564800.0,49.0,1.0,760.0,1.0,38.0,4.0,201.0,4.0,2.051,0.015,0.997,0.322,209.922
52.0,1.0,0.0,376.0,4.0,6.0,7.0,437.0,72.0,104.0,4.0,1584697600.0,0.62,0.0,730.0,0.7,1.0,1966541000.0,1392191000.0,51.0,1.0,788.0,1.0,39.0,4.0,205.0,4.0,2.15,0.014,0.996,0.349,202.597
52.0,1.0,0.0,375.0,4.0,6.0,7.0,434.0,74.0,106.0,4.0,1638367500.0,0.6,0.0,755.0,0.7,1.0,2061920500.0,1232035800.0,50.0,1.0,752.0,1.0,37.0,4.0,194.0,4.0,4.475,0.013,0.995,0.372,201.547
52.0,1.0,0.0,368.0,4.0,6.0,7.0,457.0,72.0,103.0,4.0,1629986800.0,0.61,0.0,768.0,0.69,1.0,1993789700.0,1327679200.0,49.0,1.0,763.0,1.0,38.0,4.0,204.0,4.0,4.173,0.014,0.996,0.358,198.318
52.0,1.0,0.0,373.0,4.0,6.0,7.0,421.0,73.0,103.0,4.0,1585035300.0,0.63,0.0,748.0,0.71,1.0,1991583600.0,1379789600.0,49.0,1.0,792.0,1.0,38.0,4.0,194.0,4.0,4.512,0.013,0.994,0.403,195.104
52.0,1.0,0.0,374.0,4.0,6.0,7.0,384.0,69.0,104.0,4.0,1575418600.0,0.61,0.0,780.0,0.71,1.0,2130566700.0,1343866900.0,52.0,1.0,782.0,1.0,39.0,4.0,194.0,4.0,9.105,0.012,0.997,0.434,193.804
51.0,1.0,0.0,374.0,4.0,6.0,7.0,419.0,75.0,103.0,4.0,1626911200.0,0.59,0.0,794.0,0.69,1.0,2076607200.0,1339373600.0,48.0,1.0,767.0,1.0,37.0,4.0,201.0,4.0,0.027,0.013,0.996,0.403,193.692
52.0,1.0,0.0,380.0,4.0,6.0,7.0,396.0,72.0,105.0,4.0,1616856800.0,0.6,0.0,771.0,0.71,1.0,2086247400.0,1258836400.0,50.0,1.0,783.0,1.0,39.0,4.0,184.0,4.0,5.17,0.011,0.997,0.488,193.076
53.0,1.0,0.0,378.0,4.0,6.0,7.0,384.0,71.0,105.0,4.0,1575741400.0,0.61,0.0,772.0,0.7,1.0,2086368800.0,1299908900.0,52.0,1.0,769.0,1.0,38.0,4.0,189.0,4.0,9.221,0.012,0.997,0.443,190.085
53.0,1.0,0.0,371.0,4.0,6.0,7.0,397.0,71.0,100.0,4.0,1582477600.0,0.64,0.0,726.0,0.71,1.0,2040970600.0,1353015900.0,51.0,1.0,769.0,1.0,38.0,4.0,201.0,4.0,2.312,0.014,0.995,0.369,189.152
53.0,1.0,0.0,369.0,4.0,6.0,7.0,393.0,71.0,104.0,4.0,1533410200.0,0.61,0.0,814.0,0.7,1.0,2083152100.0,1340721400.0,51.0,1.0,786.0,1.0,39.0,4.0,196.0,4.0,5.089,0.011,0.996,0.467,186.886
51.0,1.0,0.0,376.0,4.0,6.0,7.0,417.0,73.0,103.0,4.0,1586143200.0,0.64,0.0,732.0,0.71,1.0,2039927300.0,1340185200.0,49.0,1.0,770.0,1.0,38.0,4.0,204.0,4.0,0.045,0.012,0.996,0.454,186.195
52.0,1.0,0.0,372.0,4.0,6.0,7.0,384.0,70.0,108.0,4.0,1601506700.0,0.59,0.0,806.0,0.7,1.0,2087245200.0,1313877200.0,51.0,1.0,779.0,1.0,41.0,4.0,192.0,4.0,9.306,0.012,0.998,0.46,180.59
52.0,1.0,0.0,373.0,4.0,6.0,7.0,411.0,74.0,108.0,4.0,1649433600.0,0.6,0.0,786.0,0.69,1.0,2042138900.0,1198984700.0,48.0,1.0,764.0,1.0,40.0,4.0,188.0,4.0,6.953,0.012,0.997,0.454,180.134
53.0,1.0,0.0,373.0,4.0,6.0,7.0,408.0,74.0,104.0,4.0,1602797300.0,0.62,0.0,806.0,0.69,1.0,2007059800.0,1285637500.0,49.0,1.0,778.0,1.0,38.0,4.0,190.0,4.0,5.168,0.011,0.995,0.501,179.631
52.0,1.0,0.0,376.0,4.0,6.0,7.0,384.0,72.0,101.0,4.0,1641779800.0,0.62,0.0,776.0,0.7,1.0,2038672600.0,1250708600.0,49.0,1.0,754.0,1.0,38.0,4.0,188.0,4.0,6.907,0.014,0.996,0.412,178.006
52.0,1.0,0.0,379.0,4.0,6.0,7.0,384.0,71.0,103.0,4.0,1573641000.0,0.61,0.0,729.0,0.71,1.0,2076711000.0,1338535200.0,52.0,1.0,796.0,1.0,39.0,4.0,190.0,4.0,9.03,0.014,0.996,0.408,176.028
53.0,1.0,0.0,370.0,4.0,6.0,7.0,435.0,73.0,103.0,4.0,1587638300.0,0.62,0.0,743.0,0.69,1.0,2043817100.0,1336210700.0,49.0,1.0,781.0,1.0,39.0,4.0,213.0,4.0,0.008,0.013,0.997,0.429,175.345
53.0,1.0,0.0,381.0,4.0,6.0,7.0,384.0,71.0,105.0,4.0,1568465200.0,0.61,0.0,797.0,0.7,1.0,2094144800.0,1318958200.0,51.0,1.0,794.0,1.0,40.0,4.0,188.0,4.0,9.464,0.011,0.997,0.495,175.265
52.0,1.0,0.0,376.0,4.0,6.0,7.0,384.0,70.0,107.0,4.0,1592753200.0,0.61,0.0,825.0,0.7,1.0,2095528200.0,1267428000.0,51.0,1.0,772.0,1.0,40.0,4.0,194.0,4.0,9.395,0.012,0.998,0.478,174.449
52.0,1.0,0.0,370.0,4.0,6.0,7.0,429.0,73.0,102.0,4.0,1634996400.0,0.61,0.0,764.0,0.7,1.0,2080637800.0,1284483700.0,50.0,1.0,746.0,1.0,35.0,4.0,197.0,4.0,0.181,0.013,0.993,0.429,173.154
52.0,1.0,0.0,373.0,4.0,6.0,7.0,384.0,73.0,99.0,4.0,1598336300.0,0.62,0.0,759.0,0.71,1.0,2073947100.0,1343377200.0,51.0,1.0,782.0,1.0,37.0,4.0,188.0,4.0,4.608,0.014,0.994,0.41,168.298
