spark.broadcast.blockSize,spark.broadcast.checksum,spark.broadcast.compress,spark.default.parallelism,spark.executor.cores,spark.executor.instances,spark.executor.memory,spark.executor.memoryOverhead,spark.kryoserializer.buffer,spark.kryoserializer.buffer.max,spark.locality.wait,spark.maxRemoteBlockSizeFetchToMem,spark.memory.fraction,spark.memory.offHeap.enabled,spark.memory.offHeap.size,spark.memory.storageFraction,spark.rdd.compress,spark.reducer.maxBlocksInFlightPerAddress,spark.reducer.maxReqsInFlight,spark.reducer.maxSizeInFlight,spark.scheduler.mode,spark.scheduler.revive.interval,spark.shuffle.compress,spark.shuffle.file.buffer,spark.shuffle.io.numConnectionsPerPeer,spark.shuffle.sort.bypassMergeThreshold,spark.storage.memoryMapThreshold,range,dissimilarity_value,cos_distance,Euclidean_distance,distance
32.0,1.0,1.0,438.0,4.0,8.0,4.0,573.0,113.0,115.0,5.0,1898918800.0,0.89,0.0,207.0,0.5,0.0,1771175800.0,1482674700.0,71.0,0.0,659.0,1.0,23.0,3.0,195.0,4.0,4.21,0.015,0.998,0.303,217.869
32.0,1.0,1.0,445.0,4.0,8.0,4.0,568.0,111.0,114.0,5.0,1863786200.0,0.87,0.0,198.0,0.51,0.0,1761871400.0,1527690200.0,69.0,0.0,675.0,1.0,23.0,3.0,191.0,4.0,8.29,0.016,0.998,0.291,217.705
33.0,1.0,1.0,436.0,4.0,8.0,4.0,580.0,106.0,115.0,5.0,1865215000.0,0.87,0.0,222.0,0.52,0.0,1757118300.0,1527325000.0,67.0,0.0,665.0,1.0,24.0,3.0,192.0,4.0,0.049,0.013,0.998,0.341,217.483
32.0,1.0,1.0,434.0,4.0,8.0,4.0,569.0,111.0,112.0,5.0,1841168100.0,0.87,0.0,265.0,0.53,0.0,1769891000.0,1479448000.0,68.0,0.0,656.0,1.0,24.0,3.0,195.0,4.0,0.111,0.015,0.997,0.322,210.481
32.0,1.0,1.0,440.0,4.0,8.0,4.0,579.0,105.0,118.0,5.0,1891233000.0,0.88,0.0,220.0,0.55,0.0,1767993900.0,1544362800.0,68.0,0.0,674.0,1.0,24.0,3.0,198.0,4.0,2.017,0.014,0.997,0.334,206.414
32.0,1.0,1.0,450.0,4.0,8.0,4.0,581.0,109.0,113.0,5.0,1863606000.0,0.88,0.0,241.0,0.51,0.0,1786115200.0,1547743500.0,68.0,0.0,661.0,1.0,24.0,3.0,191.0,4.0,6.118,0.012,0.995,0.392,205.81
33.0,1.0,1.0,439.0,4.0,8.0,4.0,580.0,108.0,110.0,5.0,1846380800.0,0.88,0.0,229.0,0.53,0.0,1758503400.0,1503724500.0,68.0,0.0,686.0,1.0,24.0,3.0,201.0,4.0,0.027,0.012,0.997,0.4,204.852
32.0,1.0,1.0,441.0,4.0,8.0,4.0,576.0,111.0,114.0,5.0,1905157100.0,0.88,0.0,213.0,0.51,0.0,1770044700.0,1541478900.0,70.0,0.0,664.0,1.0,24.0,3.0,191.0,4.0,8.185,0.015,0.997,0.321,202.773
32.0,1.0,1.0,451.0,4.0,8.0,4.0,583.0,108.0,112.0,5.0,1882076200.0,0.88,0.0,196.0,0.52,0.0,1771777800.0,1550926300.0,69.0,0.0,680.0,1.0,23.0,3.0,195.0,4.0,4.159,0.015,0.997,0.322,200.226
32.0,1.0,1.0,455.0,4.0,8.0,4.0,584.0,114.0,115.0,5.0,1882025000.0,0.9,0.0,235.0,0.51,0.0,1765045800.0,1544759300.0,72.0,0.0,685.0,1.0,22.0,3.0,194.0,4.0,8.959,0.01,0.997,0.484,199.364
33.0,1.0,1.0,428.0,4.0,8.0,4.0,575.0,108.0,112.0,5.0,1849485800.0,0.9,0.0,257.0,0.52,0.0,1785594000.0,1497245400.0,68.0,0.0,645.0,1.0,24.0,3.0,195.0,4.0,4.074,0.014,0.997,0.349,199.198
32.0,1.0,1.0,426.0,4.0,8.0,4.0,572.0,105.0,117.0,5.0,1882445300.0,0.89,0.0,269.0,0.53,0.0,1735927800.0,1526684300.0,69.0,0.0,656.0,1.0,25.0,3.0,197.0,4.0,4.06,0.016,0.997,0.318,198.158
32.0,1.0,1.0,439.0,4.0,8.0,4.0,565.0,111.0,108.0,5.0,1874920400.0,0.88,0.0,227.0,0.52,0.0,1810715300.0,1497800300.0,70.0,0.0,646.0,1.0,23.0,3.0,192.0,4.0,6.141,0.013,0.996,0.376,197.118
32.0,1.0,1.0,450.0,4.0,8.0,4.0,584.0,107.0,114.0,5.0,1890607400.0,0.88,0.0,182.0,0.5,0.0,1780351200.0,1531759100.0,69.0,0.0,673.0,1.0,23.0,3.0,193.0,4.0,2.133,0.018,0.997,0.296,186.139
32.0,1.0,1.0,450.0,4.0,8.0,4.0,579.0,106.0,120.0,5.0,1898344400.0,0.89,0.0,212.0,0.53,0.0,1781346300.0,1576662000.0,69.0,0.0,666.0,1.0,24.0,3.0,198.0,4.0,4.13,0.016,0.997,0.333,185.341
33.0,1.0,1.0,448.0,4.0,8.0,4.0,591.0,105.0,111.0,5.0,1848177000.0,0.9,0.0,218.0,0.52,0.0,1774106100.0,1523964400.0,67.0,0.0,685.0,1.0,24.0,3.0,200.0,4.0,0.06,0.017,0.998,0.316,184.374
33.0,1.0,1.0,429.0,4.0,8.0,4.0,585.0,105.0,113.0,5.0,1866626800.0,0.9,0.0,248.0,0.54,0.0,1777354600.0,1528161200.0,67.0,0.0,646.0,1.0,23.0,3.0,200.0,4.0,0.079,0.013,0.997,0.412,181.041
33.0,1.0,1.0,432.0,4.0,8.0,4.0,573.0,106.0,117.0,5.0,1917786600.0,0.89,0.0,194.0,0.52,0.0,1753046800.0,1530418400.0,69.0,0.0,661.0,1.0,24.0,3.0,196.0,4.0,0.061,0.018,0.997,0.303,179.992
32.0,1.0,1.0,444.0,4.0,8.0,4.0,585.0,112.0,116.0,5.0,1895398400.0,0.89,0.0,191.0,0.5,0.0,1808273000.0,1509393500.0,70.0,0.0,644.0,1.0,22.0,3.0,192.0,4.0,2.137,0.017,0.997,0.322,179.575
33.0,1.0,1.0,433.0,4.0,8.0,4.0,582.0,108.0,110.0,5.0,1860077000.0,0.89,0.0,268.0,0.53,0.0,1728140500.0,1541975400.0,69.0,0.0,685.0,1.0,25.0,3.0,196.0,4.0,4.114,0.016,0.997,0.361,174.69
33.0,1.0,1.0,440.0,4.0,8.0,4.0,585.0,104.0,116.0,5.0,1863987200.0,0.86,0.0,225.0,0.52,0.0,1731020500.0,1535926900.0,67.0,0.0,679.0,1.0,24.0,3.0,198.0,4.0,0.069,0.015,0.997,0.385,174.44
32.0,1.0,1.0,457.0,4.0,8.0,4.0,577.0,111.0,118.0,5.0,1865367600.0,0.89,0.0,199.0,0.5,0.0,1759935400.0,1549106700.0,70.0,0.0,671.0,1.0,23.0,3.0,194.0,4.0,8.903,0.016,0.998,0.356,173.24
32.0,1.0,1.0,446.0,4.0,8.0,4.0,573.0,115.0,115.0,5.0,1885930500.0,0.88,0.0,203.0,0.5,0.0,1781461600.0,1507656100.0,72.0,0.0,666.0,1.0,22.0,3.0,192.0,4.0,6.599,0.016,0.998,0.372,171.82
33.0,1.0,1.0,435.0,4.0,8.0,4.0,578.0,107.0,108.0,5.0,1857289600.0,0.9,0.0,260.0,0.54,0.0,1784084500.0,1515697000.0,68.0,0.0,659.0,1.0,24.0,3.0,199.0,4.0,2.023,0.015,0.997,0.389,169.966
32.0,1.0,1.0,439.0,4.0,8.0,4.0,589.0,108.0,111.0,5.0,1862721000.0,0.86,0.0,207.0,0.53,0.0,1760335200.0,1534388000.0,68.0,0.0,685.0,1.0,23.0,3.0,198.0,4.0,0.017,0.014,0.998,0.425,168.452
32.0,1.0,1.0,436.0,4.0,8.0,4.0,574.0,108.0,120.0,5.0,1918318800.0,0.9,0.0,210.0,0.51,0.0,1797899000.0,1501695700.0,69.0,0.0,644.0,1.0,24.0,3.0,196.0,4.0,6.186,0.018,0.997,0.34,167.084
32.0,1.0,1.0,440.0,4.0,8.0,4.0,567.0,112.0,117.0,5.0,1887966700.0,0.9,0.0,227.0,0.51,0.0,1774691100.0,1501613600.0,71.0,0.0,659.0,1.0,24.0,3.0,186.0,4.0,8.78,0.015,0.997,0.407,164.594
32.0,1.0,1.0,446.0,4.0,8.0,4.0,582.0,111.0,119.0,5.0,1889457700.0,0.89,0.0,182.0,0.51,0.0,1774451800.0,1536895500.0,70.0,0.0,673.0,1.0,23.0,3.0,190.0,4.0,8.352,0.019,0.998,0.322,164.231
32.0,1.0,1.0,450.0,4.0,8.0,4.0,586.0,111.0,115.0,5.0,1877706500.0,0.88,0.0,195.0,0.5,0.0,1795201800.0,1524192000.0,70.0,0.0,660.0,1.0,23.0,3.0,194.0,4.0,6.684,0.017,0.997,0.356,163.737
32.0,1.0,1.0,460.0,4.0,8.0,4.0,591.0,112.0,117.0,5.0,1870423600.0,0.9,0.0,228.0,0.52,0.0,1782902300.0,1542345300.0,71.0,0.0,684.0,1.0,21.0,3.0,189.0,4.0,8.901,0.014,0.998,0.447,163.482
32.0,1.0,1.0,437.0,4.0,8.0,4.0,570.0,110.0,112.0,5.0,1877117700.0,0.88,0.0,182.0,0.51,0.0,1792257800.0,1482140400.0,70.0,0.0,666.0,1.0,23.0,3.0,192.0,4.0,6.445,0.018,0.997,0.336,162.411
33.0,1.0,1.0,440.0,4.0,8.0,4.0,582.0,108.0,115.0,5.0,1847807600.0,0.86,0.0,258.0,0.55,0.0,1769558800.0,1532926800.0,68.0,0.0,658.0,1.0,24.0,3.0,199.0,4.0,0.06,0.015,0.998,0.42,162.062
32.0,1.0,1.0,462.0,4.0,8.0,4.0,585.0,109.0,119.0,5.0,1889318700.0,0.89,0.0,220.0,0.53,0.0,1777973500.0,1546500600.0,72.0,0.0,683.0,1.0,23.0,3.0,188.0,4.0,8.904,0.014,0.997,0.451,155.851
32.0,1.0,1.0,448.0,4.0,8.0,4.0,582.0,112.0,115.0,5.0,1917686500.0,0.89,0.0,182.0,0.5,0.0,1776826600.0,1501455700.0,71.0,0.0,661.0,1.0,23.0,3.0,191.0,4.0,4.282,0.02,0.997,0.33,154.747
32.0,1.0,1.0,446.0,4.0,8.0,4.0,575.0,109.0,115.0,5.0,1890477200.0,0.9,0.0,197.0,0.51,0.0,1777946200.0,1503696100.0,69.0,0.0,656.0,1.0,23.0,3.0,187.0,4.0,8.951,0.016,0.998,0.399,154.398
34.0,1.0,1.0,434.0,4.0,8.0,4.0,581.0,108.0,115.0,5.0,1913931300.0,0.88,0.0,198.0,0.52,0.0,1758123300.0,1515685100.0,68.0,0.0,663.0,1.0,24.0,3.0,198.0,4.0,0.045,0.019,0.997,0.344,154.383
33.0,1.0,1.0,448.0,4.0,8.0,4.0,584.0,107.0,112.0,5.0,1876663800.0,0.84,0.0,223.0,0.55,0.0,1801766500.0,1530456400.0,69.0,0.0,669.0,1.0,23.0,3.0,195.0,4.0,2.024,0.015,0.996,0.45,150.324
32.0,1.0,1.0,455.0,4.0,8.0,4.0,582.0,108.0,114.0,5.0,1919890700.0,0.9,0.0,194.0,0.51,0.0,1770516100.0,1532953600.0,71.0,0.0,681.0,1.0,22.0,3.0,191.0,4.0,6.95,0.015,0.998,0.444,148.685
33.0,1.0,1.0,441.0,4.0,8.0,4.0,589.0,101.0,112.0,5.0,1834190200.0,0.89,0.0,245.0,0.54,0.0,1759896800.0,1561740300.0,66.0,0.0,683.0,1.0,24.0,3.0,199.0,4.0,0.005,0.015,0.997,0.457,146.082
33.0,1.0,1.0,426.0,4.0,8.0,4.0,578.0,112.0,115.0,5.0,1898795800.0,0.88,0.0,220.0,0.51,0.0,1761131900.0,1494074600.0,69.0,0.0,665.0,1.0,25.0,3.0,195.0,4.0,2.097,0.017,0.995,0.411,143.258
32.0,1.0,1.0,449.0,4.0,8.0,4.0,580.0,111.0,116.0,5.0,1908552200.0,0.89,0.0,182.0,0.51,0.0,1767435100.0,1521814500.0,70.0,0.0,661.0,1.0,22.0,3.0,184.0,4.0,4.664,0.018,0.997,0.387,142.985
33.0,1.0,1.0,436.0,4.0,8.0,4.0,577.0,106.0,106.0,5.0,1849672000.0,0.89,0.0,276.0,0.56,0.0,1779866000.0,1500438700.0,69.0,0.0,659.0,1.0,23.0,3.0,196.0,4.0,0.003,0.016,0.997,0.43,141.792
32.0,1.0,1.0,458.0,4.0,8.0,4.0,589.0,110.0,117.0,5.0,1923083800.0,0.9,0.0,182.0,0.51,0.0,1784701000.0,1536541700.0,71.0,0.0,671.0,1.0,22.0,3.0,193.0,4.0,6.504,0.019,0.998,0.371,141.296
32.0,1.0,1.0,453.0,4.0,8.0,4.0,583.0,113.0,117.0,5.0,1888824200.0,0.9,0.0,208.0,0.51,0.0,1766815900.0,1518158300.0,72.0,0.0,684.0,1.0,23.0,3.0,190.0,4.0,8.927,0.016,0.998,0.432,140.582
34.0,1.0,1.0,436.0,4.0,8.0,4.0,589.0,108.0,114.0,5.0,1866775800.0,0.88,0.0,215.0,0.52,0.0,1748022300.0,1533312000.0,67.0,0.0,669.0,1.0,24.0,3.0,200.0,4.0,0.015,0.017,0.997,0.421,140.089
32.0,1.0,1.0,454.0,4.0,8.0,4.0,588.0,110.0,121.0,5.0,1898334500.0,0.9,0.0,196.0,0.51,0.0,1792553600.0,1531294600.0,70.0,0.0,662.0,1.0,23.0,3.0,190.0,4.0,8.426,0.019,0.998,0.366,139.95
34.0,1.0,1.0,448.0,4.0,8.0,4.0,594.0,113.0,116.0,5.0,1867309300.0,0.87,0.0,217.0,0.51,0.0,1760191500.0,1531411200.0,68.0,0.0,675.0,1.0,24.0,3.0,200.0,4.0,0.028,0.019,0.996,0.371,138.351
32.0,1.0,1.0,448.0,4.0,8.0,4.0,579.0,113.0,116.0,5.0,1895879700.0,0.9,0.0,196.0,0.51,0.0,1785579900.0,1534727400.0,71.0,0.0,660.0,1.0,22.0,3.0,189.0,4.0,8.806,0.017,0.998,0.429,137.875
33.0,1.0,1.0,446.0,4.0,8.0,4.0,573.0,110.0,113.0,5.0,1855260400.0,0.86,0.0,264.0,0.54,0.0,1768097200.0,1535099400.0,68.0,0.0,671.0,1.0,24.0,3.0,202.0,4.0,0.008,0.017,0.997,0.437,137.836
32.0,1.0,1.0,452.0,4.0,8.0,4.0,583.0,107.0,117.0,5.0,1896550100.0,0.9,0.0,192.0,0.5,0.0,1750061400.0,1550126300.0,69.0,0.0,675.0,1.0,23.0,3.0,193.0,4.0,9.195,0.017,0.997,0.436,135.406
32.0,1.0,1.0,442.0,4.0,8.0,4.0,578.0,104.0,114.0,5.0,1839630000.0,0.83,0.0,243.0,0.53,0.0,1768733200.0,1539073800.0,67.0,0.0,678.0,1.0,25.0,3.0,198.0,4.0,2.078,0.013,0.994,0.557,135.336
32.0,1.0,1.0,443.0,4.0,8.0,4.0,586.0,110.0,121.0,5.0,1905344000.0,0.9,0.0,201.0,0.51,0.0,1773542700.0,1512126500.0,70.0,0.0,650.0,1.0,24.0,3.0,189.0,4.0,8.558,0.019,0.997,0.38,135.023
32.0,1.0,1.0,451.0,4.0,8.0,4.0,586.0,112.0,115.0,5.0,1837321700.0,0.85,0.0,203.0,0.51,0.0,1757212900.0,1523011800.0,70.0,0.0,689.0,1.0,24.0,3.0,187.0,4.0,8.306,0.019,0.995,0.398,135.01
32.0,1.0,1.0,454.0,4.0,8.0,4.0,587.0,104.0,118.0,5.0,1899230500.0,0.86,0.0,191.0,0.52,0.0,1759851300.0,1582965900.0,69.0,0.0,686.0,1.0,23.0,3.0,192.0,4.0,8.244,0.02,0.995,0.382,132.518
32.0,1.0,1.0,447.0,4.0,8.0,4.0,570.0,108.0,119.0,5.0,1882338000.0,0.84,0.0,221.0,0.52,0.0,1766336800.0,1549289500.0,68.0,0.0,664.0,1.0,25.0,3.0,193.0,4.0,4.112,0.018,0.994,0.433,128.55
32.0,1.0,1.0,448.0,4.0,8.0,4.0,569.0,112.0,115.0,5.0,1900142100.0,0.9,0.0,210.0,0.52,0.0,1782105300.0,1507308000.0,72.0,0.0,664.0,1.0,23.0,3.0,183.0,4.0,9.072,0.016,0.997,0.477,128.096
32.0,1.0,1.0,449.0,4.0,8.0,4.0,593.0,102.0,117.0,5.0,1883056900.0,0.88,0.0,229.0,0.54,0.0,1778888800.0,1577164000.0,67.0,0.0,671.0,1.0,24.0,3.0,203.0,4.0,0.008,0.017,0.996,0.449,128.075
32.0,1.0,1.0,428.0,4.0,8.0,4.0,577.0,107.0,110.0,5.0,1847204100.0,0.88,0.0,264.0,0.54,0.0,1774371300.0,1489764700.0,67.0,0.0,655.0,1.0,25.0,3.0,196.0,4.0,2.091,0.016,0.995,0.484,126.342
33.0,1.0,1.0,444.0,4.0,8.0,4.0,580.0,109.0,108.0,5.0,1846177500.0,0.85,0.0,251.0,0.55,0.0,1809024800.0,1524354000.0,68.0,0.0,653.0,1.0,23.0,3.0,194.0,4.0,0.044,0.015,0.995,0.523,126.029
32.0,1.0,1.0,455.0,4.0,8.0,4.0,589.0,115.0,116.0,5.0,1881983700.0,0.9,0.0,219.0,0.5,0.0,1798634900.0,1514360800.0,71.0,0.0,664.0,1.0,22.0,3.0,187.0,4.0,11.35,0.016,0.997,0.508,125.708
32.0,1.0,1.0,436.0,4.0,8.0,4.0,574.0,108.0,107.0,5.0,1868713000.0,0.85,0.0,224.0,0.54,0.0,1781502200.0,1516024000.0,69.0,0.0,671.0,1.0,24.0,3.0,197.0,4.0,2.003,0.015,0.995,0.542,125.572
33.0,1.0,1.0,445.0,4.0,8.0,4.0,582.0,104.0,113.0,5.0,1859263000.0,0.85,0.0,240.0,0.54,0.0,1762342700.0,1568649600.0,67.0,0.0,676.0,1.0,25.0,3.0,197.0,4.0,2.038,0.016,0.996,0.519,123.533
33.0,1.0,1.0,445.0,4.0,8.0,4.0,587.0,105.0,112.0,5.0,1847750900.0,0.86,0.0,253.0,0.54,0.0,1791082400.0,1550687500.0,66.0,0.0,663.0,1.0,23.0,3.0,204.0,4.0,0.023,0.016,0.997,0.507,121.562
32.0,1.0,1.0,443.0,4.0,8.0,4.0,565.0,111.0,111.0,5.0,1886667100.0,0.89,0.0,184.0,0.51,0.0,1817231700.0,1486830600.0,70.0,0.0,645.0,1.0,22.0,3.0,183.0,4.0,6.576,0.02,0.997,0.403,121.258
32.0,1.0,1.0,449.0,4.0,8.0,4.0,573.0,113.0,119.0,5.0,1910620400.0,0.9,0.0,218.0,0.51,0.0,1774968000.0,1496427800.0,70.0,0.0,647.0,1.0,23.0,3.0,192.0,4.0,9.195,0.016,0.997,0.544,118.293
32.0,1.0,1.0,454.0,4.0,8.0,4.0,582.0,115.0,115.0,5.0,1884510200.0,0.9,0.0,204.0,0.5,0.0,1789093000.0,1544196100.0,71.0,0.0,668.0,1.0,22.0,3.0,187.0,4.0,11.237,0.017,0.997,0.489,117.027
