spark.broadcast.blockSize,spark.broadcast.checksum,spark.broadcast.compress,spark.default.parallelism,spark.executor.cores,spark.executor.instances,spark.executor.memory,spark.executor.memoryOverhead,spark.kryoserializer.buffer,spark.kryoserializer.buffer.max,spark.locality.wait,spark.maxRemoteBlockSizeFetchToMem,spark.memory.fraction,spark.memory.offHeap.enabled,spark.memory.offHeap.size,spark.memory.storageFraction,spark.rdd.compress,spark.reducer.maxBlocksInFlightPerAddress,spark.reducer.maxReqsInFlight,spark.reducer.maxSizeInFlight,spark.scheduler.mode,spark.scheduler.revive.interval,spark.shuffle.compress,spark.shuffle.file.buffer,spark.shuffle.io.numConnectionsPerPeer,spark.shuffle.sort.bypassMergeThreshold,spark.storage.memoryMapThreshold,range,dissimilarity_value,cos_distance,Euclidean_distance,distance
35.0,0.0,1.0,274.0,4.0,8.0,4.0,438.0,128.0,108.0,7.0,1232170400.0,0.85,0.0,877.0,0.88,1.0,1477925400.0,1805504000.0,52.0,0.0,586.0,1.0,36.0,1.0,346.0,1.0,2.119,0.007,0.998,0.278,520.479
35.0,0.0,1.0,272.0,4.0,8.0,4.0,441.0,128.0,108.0,7.0,1249804900.0,0.85,0.0,909.0,0.89,1.0,1477985500.0,1818633600.0,51.0,0.0,591.0,1.0,36.0,1.0,342.0,1.0,4.235,0.008,0.998,0.244,509.755
35.0,0.0,1.0,292.0,4.0,8.0,4.0,426.0,128.0,111.0,7.0,1177874200.0,0.83,0.0,880.0,0.89,1.0,1538615400.0,1835424100.0,51.0,0.0,556.0,1.0,36.0,1.0,347.0,1.0,8.306,0.007,0.997,0.299,497.68
36.0,0.0,1.0,283.0,4.0,8.0,4.0,441.0,126.0,110.0,7.0,1189351700.0,0.82,0.0,877.0,0.89,1.0,1444599900.0,1843161100.0,52.0,0.0,564.0,1.0,37.0,1.0,340.0,1.0,6.155,0.008,0.998,0.271,479.869
36.0,0.0,1.0,268.0,4.0,8.0,4.0,433.0,128.0,111.0,7.0,1187910800.0,0.83,0.0,860.0,0.9,1.0,1510459100.0,1815399400.0,52.0,0.0,578.0,1.0,36.0,1.0,343.0,1.0,4.279,0.008,0.998,0.257,467.147
34.0,0.0,1.0,281.0,4.0,8.0,4.0,441.0,128.0,111.0,7.0,1210660900.0,0.85,0.0,913.0,0.89,1.0,1487042000.0,1814521100.0,50.0,0.0,557.0,1.0,35.0,1.0,350.0,1.0,10.756,0.007,0.999,0.301,466.219
35.0,0.0,1.0,289.0,4.0,8.0,4.0,447.0,128.0,112.0,7.0,1236698800.0,0.83,0.0,878.0,0.88,1.0,1540614100.0,1790038400.0,49.0,0.0,564.0,1.0,36.0,1.0,336.0,1.0,8.298,0.008,0.998,0.273,457.438
35.0,0.0,1.0,269.0,4.0,8.0,4.0,437.0,128.0,110.0,7.0,1202990100.0,0.84,0.0,874.0,0.9,1.0,1497540600.0,1839898000.0,51.0,0.0,551.0,1.0,36.0,1.0,348.0,1.0,11.154,0.005,0.998,0.423,452.505
35.0,0.0,1.0,271.0,4.0,8.0,4.0,431.0,128.0,108.0,7.0,1182653200.0,0.84,0.0,878.0,0.9,1.0,1521095800.0,1860902700.0,50.0,0.0,545.0,1.0,36.0,1.0,347.0,1.0,8.457,0.009,0.999,0.261,440.804
33.0,0.0,1.0,276.0,4.0,8.0,4.0,442.0,127.0,109.0,7.0,1189360300.0,0.83,0.0,841.0,0.89,1.0,1500139000.0,1832226700.0,50.0,0.0,564.0,1.0,36.0,1.0,344.0,1.0,8.439,0.008,0.998,0.28,435.64
36.0,0.0,1.0,273.0,4.0,8.0,4.0,429.0,128.0,111.0,7.0,1218890400.0,0.86,0.0,882.0,0.88,1.0,1488678500.0,1783769100.0,52.0,0.0,577.0,1.0,35.0,1.0,350.0,1.0,8.408,0.009,0.998,0.273,406.769
36.0,0.0,1.0,262.0,4.0,8.0,4.0,435.0,126.0,109.0,7.0,1236222700.0,0.83,0.0,891.0,0.89,1.0,1516738000.0,1832198700.0,51.0,0.0,560.0,1.0,36.0,1.0,350.0,1.0,8.279,0.008,0.997,0.299,404.64
37.0,0.0,1.0,284.0,4.0,8.0,4.0,449.0,128.0,108.0,7.0,1206634100.0,0.84,0.0,909.0,0.89,1.0,1465976300.0,1844814800.0,51.0,0.0,578.0,1.0,36.0,1.0,338.0,1.0,6.214,0.009,0.998,0.281,393.103
35.0,0.0,1.0,278.0,4.0,8.0,4.0,432.0,128.0,108.0,7.0,1169281700.0,0.86,0.0,910.0,0.9,1.0,1472952000.0,1847156400.0,52.0,0.0,569.0,1.0,37.0,1.0,350.0,1.0,8.291,0.01,0.999,0.25,387.968
35.0,0.0,1.0,261.0,4.0,8.0,4.0,444.0,128.0,110.0,7.0,1214802000.0,0.84,0.0,852.0,0.89,1.0,1493991800.0,1839744400.0,50.0,0.0,548.0,1.0,36.0,1.0,345.0,1.0,10.767,0.008,0.998,0.347,381.815
35.0,0.0,1.0,267.0,4.0,8.0,4.0,442.0,128.0,114.0,7.0,1190352800.0,0.86,0.0,898.0,0.89,1.0,1453960000.0,1851041000.0,51.0,0.0,564.0,1.0,36.0,1.0,344.0,1.0,6.574,0.008,0.998,0.329,379.095
36.0,0.0,1.0,267.0,4.0,8.0,4.0,437.0,128.0,109.0,7.0,1211020000.0,0.84,0.0,925.0,0.9,1.0,1507491600.0,1826708700.0,52.0,0.0,561.0,1.0,36.0,1.0,348.0,1.0,6.297,0.009,0.997,0.313,370.919
36.0,0.0,1.0,261.0,4.0,8.0,4.0,431.0,127.0,111.0,7.0,1207506200.0,0.86,0.0,877.0,0.9,1.0,1478587100.0,1827451400.0,52.0,0.0,558.0,1.0,36.0,1.0,350.0,1.0,8.621,0.008,0.998,0.33,368.246
34.0,0.0,1.0,281.0,4.0,8.0,4.0,439.0,128.0,111.0,7.0,1191012700.0,0.86,0.0,879.0,0.89,1.0,1549151000.0,1794537000.0,50.0,0.0,555.0,1.0,35.0,1.0,350.0,1.0,8.711,0.008,0.998,0.335,353.557
35.0,0.0,1.0,267.0,4.0,8.0,4.0,440.0,127.0,110.0,7.0,1259047200.0,0.84,0.0,861.0,0.87,1.0,1461466000.0,1833365000.0,50.0,0.0,545.0,1.0,35.0,1.0,338.0,1.0,4.271,0.01,0.998,0.289,352.052
36.0,0.0,1.0,276.0,4.0,8.0,4.0,451.0,123.0,109.0,7.0,1257099100.0,0.82,0.0,894.0,0.88,1.0,1479626800.0,1806621600.0,52.0,0.0,570.0,1.0,36.0,1.0,344.0,1.0,2.072,0.01,0.998,0.29,347.191
35.0,0.0,1.0,266.0,4.0,8.0,4.0,446.0,128.0,108.0,7.0,1216968600.0,0.85,0.0,851.0,0.9,1.0,1519721500.0,1808086800.0,51.0,0.0,556.0,1.0,35.0,1.0,347.0,1.0,2.235,0.009,0.997,0.319,346.529
35.0,0.0,1.0,261.0,4.0,8.0,4.0,432.0,128.0,114.0,7.0,1216289700.0,0.86,0.0,890.0,0.89,1.0,1477840300.0,1817593500.0,51.0,0.0,535.0,1.0,36.0,1.0,346.0,1.0,8.746,0.008,0.998,0.343,342.486
34.0,0.0,1.0,280.0,4.0,8.0,4.0,426.0,128.0,112.0,7.0,1241044600.0,0.84,0.0,924.0,0.89,1.0,1531593600.0,1808862800.0,50.0,0.0,587.0,1.0,36.0,1.0,349.0,1.0,4.33,0.01,0.997,0.303,336.827
36.0,0.0,1.0,274.0,4.0,8.0,4.0,460.0,123.0,109.0,7.0,1233801700.0,0.84,0.0,853.0,0.88,1.0,1464493000.0,1838139400.0,51.0,0.0,572.0,1.0,36.0,1.0,337.0,1.0,2.255,0.01,0.998,0.298,332.039
35.0,0.0,1.0,282.0,4.0,8.0,4.0,445.0,123.0,107.0,7.0,1238416000.0,0.82,0.0,856.0,0.88,1.0,1546716800.0,1817310700.0,49.0,0.0,563.0,1.0,36.0,1.0,340.0,1.0,6.515,0.009,0.997,0.331,327.107
36.0,0.0,1.0,275.0,4.0,8.0,4.0,433.0,128.0,110.0,7.0,1193436000.0,0.84,0.0,924.0,0.89,1.0,1453629200.0,1852387600.0,52.0,0.0,571.0,1.0,37.0,1.0,340.0,1.0,8.574,0.01,0.998,0.317,319.259
37.0,0.0,1.0,279.0,4.0,8.0,4.0,445.0,128.0,109.0,7.0,1152924300.0,0.85,0.0,889.0,0.9,1.0,1504619000.0,1848787200.0,52.0,0.0,558.0,1.0,36.0,1.0,347.0,1.0,6.168,0.01,0.997,0.317,318.231
34.0,0.0,1.0,267.0,4.0,8.0,4.0,423.0,128.0,114.0,7.0,1216956800.0,0.84,0.0,881.0,0.88,1.0,1486917800.0,1820104300.0,51.0,0.0,551.0,1.0,35.0,1.0,350.0,1.0,10.815,0.009,0.998,0.366,310.211
34.0,0.0,1.0,272.0,4.0,8.0,4.0,442.0,128.0,110.0,7.0,1230961000.0,0.86,0.0,900.0,0.9,1.0,1510235600.0,1837918200.0,49.0,0.0,547.0,1.0,36.0,1.0,347.0,1.0,10.713,0.01,0.998,0.336,301.434
35.0,0.0,1.0,276.0,4.0,8.0,4.0,453.0,125.0,109.0,7.0,1283482200.0,0.84,0.0,838.0,0.87,1.0,1490346200.0,1785454100.0,50.0,0.0,585.0,1.0,35.0,1.0,343.0,1.0,4.166,0.012,0.998,0.283,298.821
35.0,0.0,1.0,255.0,4.0,8.0,4.0,427.0,126.0,111.0,7.0,1257262500.0,0.85,0.0,866.0,0.89,1.0,1461600800.0,1836225900.0,51.0,0.0,557.0,1.0,35.0,1.0,346.0,1.0,6.499,0.01,0.997,0.352,295.311
35.0,0.0,1.0,269.0,4.0,8.0,4.0,446.0,126.0,112.0,7.0,1284668800.0,0.84,0.0,827.0,0.87,1.0,1494596600.0,1784612700.0,50.0,0.0,561.0,1.0,35.0,1.0,344.0,1.0,0.069,0.011,0.998,0.312,294.182
34.0,0.0,1.0,271.0,4.0,8.0,4.0,428.0,128.0,110.0,7.0,1229657600.0,0.85,0.0,892.0,0.89,1.0,1531632600.0,1838112800.0,49.0,0.0,564.0,1.0,36.0,1.0,345.0,1.0,6.916,0.008,0.998,0.406,291.581
37.0,0.0,1.0,276.0,4.0,8.0,4.0,437.0,127.0,112.0,7.0,1209701000.0,0.82,0.0,855.0,0.88,1.0,1482354200.0,1793434800.0,53.0,0.0,567.0,1.0,35.0,1.0,345.0,1.0,4.057,0.009,0.997,0.363,291.39
35.0,0.0,1.0,279.0,4.0,8.0,4.0,426.0,128.0,111.0,7.0,1155230700.0,0.83,0.0,914.0,0.9,1.0,1487059300.0,1864783600.0,52.0,0.0,557.0,1.0,37.0,1.0,344.0,1.0,10.746,0.009,0.997,0.373,290.635
35.0,0.0,1.0,265.0,4.0,8.0,4.0,428.0,128.0,111.0,7.0,1214715900.0,0.87,0.0,924.0,0.89,1.0,1509305100.0,1817909000.0,51.0,0.0,576.0,1.0,35.0,1.0,350.0,1.0,10.565,0.01,0.998,0.35,290.311
36.0,0.0,1.0,285.0,4.0,8.0,4.0,453.0,124.0,108.0,7.0,1218092000.0,0.82,0.0,852.0,0.89,1.0,1490997200.0,1841916500.0,52.0,0.0,570.0,1.0,36.0,1.0,337.0,1.0,0.066,0.009,0.998,0.396,283.109
34.0,0.0,1.0,271.0,4.0,8.0,4.0,424.0,128.0,110.0,7.0,1168393600.0,0.84,0.0,926.0,0.9,1.0,1469845500.0,1824649000.0,52.0,0.0,560.0,1.0,37.0,1.0,349.0,1.0,4.621,0.011,0.998,0.318,274.511
34.0,0.0,1.0,283.0,4.0,8.0,4.0,453.0,124.0,109.0,7.0,1227693800.0,0.82,0.0,818.0,0.88,1.0,1493275100.0,1806732700.0,49.0,0.0,547.0,1.0,35.0,1.0,339.0,1.0,4.376,0.012,0.997,0.297,269.435
36.0,0.0,1.0,270.0,4.0,8.0,4.0,421.0,128.0,113.0,7.0,1192383200.0,0.83,0.0,902.0,0.89,1.0,1479372400.0,1841528400.0,51.0,0.0,529.0,1.0,37.0,1.0,346.0,1.0,10.526,0.012,0.998,0.328,264.16
35.0,0.0,1.0,267.0,4.0,8.0,4.0,431.0,128.0,110.0,7.0,1265194100.0,0.85,0.0,925.0,0.89,1.0,1530130200.0,1802490600.0,50.0,0.0,559.0,1.0,36.0,1.0,350.0,1.0,8.81,0.01,0.997,0.389,254.201
37.0,0.0,1.0,270.0,4.0,8.0,4.0,427.0,127.0,107.0,7.0,1244437900.0,0.84,0.0,877.0,0.89,1.0,1503025200.0,1833890600.0,51.0,0.0,549.0,1.0,35.0,1.0,349.0,1.0,2.088,0.01,0.996,0.407,248.545
36.0,0.0,1.0,268.0,4.0,8.0,4.0,427.0,126.0,108.0,7.0,1243348000.0,0.85,0.0,959.0,0.89,1.0,1483197600.0,1831354600.0,51.0,0.0,577.0,1.0,36.0,1.0,350.0,1.0,4.151,0.012,0.997,0.344,245.548
35.0,0.0,1.0,264.0,4.0,8.0,4.0,422.0,128.0,113.0,7.0,1169405800.0,0.84,0.0,871.0,0.9,1.0,1481778400.0,1814754300.0,52.0,0.0,524.0,1.0,36.0,1.0,348.0,1.0,8.797,0.011,0.998,0.374,245.016
36.0,0.0,1.0,264.0,4.0,8.0,4.0,432.0,128.0,110.0,7.0,1201271300.0,0.85,0.0,893.0,0.89,1.0,1448257800.0,1814456600.0,54.0,0.0,589.0,1.0,36.0,1.0,350.0,1.0,6.28,0.012,0.997,0.347,240.97
35.0,0.0,1.0,265.0,4.0,8.0,4.0,422.0,125.0,113.0,7.0,1263690600.0,0.84,0.0,938.0,0.88,1.0,1496962300.0,1824860400.0,50.0,0.0,544.0,1.0,36.0,1.0,350.0,1.0,6.476,0.012,0.997,0.345,238.309
37.0,0.0,1.0,257.0,4.0,8.0,4.0,439.0,128.0,112.0,7.0,1219584900.0,0.85,0.0,913.0,0.89,1.0,1452448800.0,1855169300.0,53.0,0.0,566.0,1.0,36.0,1.0,340.0,1.0,6.296,0.012,0.996,0.356,236.459
35.0,0.0,1.0,263.0,4.0,8.0,4.0,428.0,128.0,109.0,7.0,1187206800.0,0.85,0.0,864.0,0.9,1.0,1444060200.0,1850882000.0,52.0,0.0,544.0,1.0,37.0,1.0,347.0,1.0,6.369,0.012,0.997,0.358,236.067
36.0,0.0,1.0,276.0,4.0,8.0,4.0,460.0,124.0,108.0,7.0,1222932900.0,0.84,0.0,807.0,0.89,1.0,1481339900.0,1818015000.0,52.0,0.0,546.0,1.0,35.0,1.0,343.0,1.0,2.369,0.012,0.996,0.355,234.877
36.0,0.0,1.0,266.0,4.0,8.0,4.0,451.0,123.0,110.0,7.0,1265457700.0,0.84,0.0,844.0,0.88,1.0,1456320900.0,1827610400.0,51.0,0.0,551.0,1.0,35.0,1.0,348.0,1.0,6.46,0.012,0.997,0.347,229.87
36.0,0.0,1.0,260.0,4.0,8.0,4.0,420.0,127.0,109.0,7.0,1262467500.0,0.85,0.0,935.0,0.89,1.0,1538274200.0,1818239000.0,51.0,0.0,555.0,1.0,36.0,1.0,350.0,1.0,8.316,0.013,0.997,0.34,228.793
35.0,0.0,1.0,272.0,4.0,8.0,4.0,431.0,128.0,112.0,7.0,1168379400.0,0.83,0.0,896.0,0.9,1.0,1510699900.0,1855570400.0,51.0,0.0,535.0,1.0,37.0,1.0,350.0,1.0,11.037,0.01,0.998,0.42,227.509
36.0,0.0,1.0,266.0,4.0,8.0,4.0,454.0,128.0,113.0,7.0,1253145500.0,0.83,0.0,842.0,0.87,1.0,1440953300.0,1828604900.0,51.0,0.0,574.0,1.0,36.0,1.0,333.0,1.0,2.361,0.013,0.996,0.35,225.741
36.0,0.0,1.0,289.0,4.0,8.0,4.0,444.0,126.0,111.0,7.0,1226084900.0,0.81,0.0,819.0,0.87,1.0,1518174200.0,1781900000.0,51.0,0.0,578.0,1.0,35.0,1.0,334.0,1.0,0.06,0.012,0.998,0.365,225.089
36.0,0.0,1.0,259.0,4.0,8.0,4.0,437.0,123.0,106.0,7.0,1262044700.0,0.85,0.0,903.0,0.9,1.0,1484474800.0,1837191300.0,51.0,0.0,555.0,1.0,36.0,1.0,350.0,1.0,8.536,0.012,0.996,0.37,224.409
35.0,0.0,1.0,260.0,4.0,8.0,4.0,443.0,125.0,113.0,7.0,1293943700.0,0.83,0.0,850.0,0.87,1.0,1506599200.0,1820198000.0,50.0,0.0,547.0,1.0,36.0,1.0,342.0,1.0,4.395,0.012,0.996,0.384,222.606
35.0,0.0,1.0,263.0,4.0,8.0,4.0,435.0,128.0,112.0,7.0,1175892600.0,0.85,0.0,888.0,0.89,1.0,1427897000.0,1865449200.0,52.0,0.0,537.0,1.0,37.0,1.0,345.0,1.0,8.783,0.012,0.998,0.386,222.237
37.0,0.0,1.0,279.0,4.0,8.0,4.0,458.0,122.0,106.0,7.0,1252176400.0,0.82,0.0,860.0,0.88,1.0,1471920400.0,1863769600.0,51.0,0.0,559.0,1.0,36.0,1.0,334.0,1.0,6.244,0.013,0.997,0.355,214.974
35.0,0.0,1.0,261.0,4.0,8.0,4.0,440.0,124.0,112.0,7.0,1260841200.0,0.85,0.0,849.0,0.89,1.0,1495957400.0,1792517000.0,50.0,0.0,539.0,1.0,35.0,1.0,350.0,1.0,8.671,0.012,0.996,0.396,210.664
34.0,0.0,1.0,265.0,4.0,8.0,4.0,410.0,128.0,114.0,7.0,1192876400.0,0.86,0.0,896.0,0.9,1.0,1472666600.0,1842358500.0,51.0,0.0,557.0,1.0,36.0,1.0,350.0,1.0,8.853,0.012,0.998,0.406,208.838
35.0,0.0,1.0,274.0,4.0,8.0,4.0,456.0,126.0,105.0,7.0,1269032700.0,0.82,0.0,845.0,0.87,1.0,1498835200.0,1805326800.0,51.0,0.0,582.0,1.0,36.0,1.0,337.0,1.0,2.107,0.012,0.998,0.409,203.649
37.0,0.0,1.0,281.0,4.0,8.0,4.0,446.0,128.0,108.0,7.0,1250647300.0,0.83,0.0,881.0,0.87,1.0,1504850400.0,1833271800.0,50.0,0.0,584.0,1.0,36.0,1.0,333.0,1.0,0.054,0.011,0.997,0.492,192.342
35.0,0.0,1.0,265.0,4.0,8.0,4.0,416.0,128.0,114.0,7.0,1218669800.0,0.85,0.0,892.0,0.9,1.0,1483844200.0,1840634200.0,50.0,0.0,523.0,1.0,36.0,1.0,350.0,1.0,11.012,0.012,0.998,0.452,191.46
35.0,0.0,1.0,254.0,4.0,8.0,4.0,424.0,128.0,112.0,7.0,1196680600.0,0.85,0.0,883.0,0.9,1.0,1482224100.0,1876245400.0,51.0,0.0,540.0,1.0,37.0,1.0,340.0,1.0,11.08,0.011,0.998,0.462,189.893
36.0,0.0,1.0,256.0,4.0,8.0,4.0,426.0,128.0,111.0,7.0,1184490900.0,0.86,0.0,914.0,0.9,1.0,1483230200.0,1827394400.0,52.0,0.0,544.0,1.0,36.0,1.0,350.0,1.0,8.784,0.013,0.997,0.416,189.595
36.0,0.0,1.0,277.0,4.0,8.0,4.0,446.0,123.0,111.0,7.0,1276551400.0,0.83,0.0,831.0,0.87,1.0,1528563100.0,1786052400.0,50.0,0.0,560.0,1.0,35.0,1.0,337.0,1.0,0.061,0.013,0.998,0.417,185.767
35.0,0.0,1.0,254.0,4.0,8.0,4.0,417.0,128.0,113.0,7.0,1225005000.0,0.87,0.0,934.0,0.9,1.0,1512324400.0,1824937600.0,51.0,0.0,561.0,1.0,36.0,1.0,350.0,1.0,10.984,0.012,0.998,0.447,182.643
35.0,0.0,1.0,260.0,4.0,8.0,4.0,420.0,128.0,112.0,7.0,1186622300.0,0.85,0.0,921.0,0.9,1.0,1517314600.0,1828164200.0,52.0,0.0,548.0,1.0,35.0,1.0,350.0,1.0,10.997,0.013,0.998,0.431,179.067
37.0,0.0,1.0,283.0,4.0,8.0,4.0,444.0,122.0,107.0,7.0,1261445000.0,0.82,0.0,873.0,0.86,1.0,1499746300.0,1803477400.0,52.0,0.0,584.0,1.0,36.0,1.0,339.0,1.0,2.125,0.012,0.998,0.456,177.158
36.0,0.0,1.0,262.0,4.0,8.0,4.0,424.0,122.0,107.0,7.0,1277444000.0,0.84,0.0,892.0,0.89,1.0,1501259000.0,1803717900.0,52.0,0.0,563.0,1.0,37.0,1.0,350.0,1.0,2.304,0.013,0.995,0.43,176.391
36.0,0.0,1.0,263.0,4.0,8.0,4.0,433.0,128.0,112.0,7.0,1153371600.0,0.83,0.0,918.0,0.9,1.0,1473786000.0,1866849000.0,53.0,0.0,559.0,1.0,37.0,1.0,342.0,1.0,8.848,0.013,0.997,0.428,175.247
38.0,0.0,1.0,279.0,4.0,8.0,4.0,440.0,128.0,106.0,7.0,1220410900.0,0.84,0.0,923.0,0.88,1.0,1493616600.0,1858713000.0,52.0,0.0,595.0,1.0,37.0,1.0,339.0,1.0,2.07,0.013,0.996,0.425,175.211
36.0,0.0,1.0,253.0,4.0,8.0,4.0,422.0,128.0,111.0,7.0,1251390100.0,0.86,0.0,925.0,0.89,1.0,1497380100.0,1852844300.0,51.0,0.0,561.0,1.0,36.0,1.0,348.0,1.0,9.124,0.012,0.997,0.482,174.393
37.0,0.0,1.0,265.0,4.0,8.0,4.0,455.0,126.0,108.0,7.0,1282549600.0,0.84,0.0,856.0,0.87,1.0,1458195500.0,1817750300.0,52.0,0.0,591.0,1.0,35.0,1.0,341.0,1.0,2.023,0.016,0.998,0.373,172.086
36.0,0.0,1.0,288.0,4.0,8.0,4.0,455.0,125.0,108.0,7.0,1266863700.0,0.82,0.0,863.0,0.87,1.0,1495057700.0,1821591600.0,50.0,0.0,599.0,1.0,35.0,1.0,334.0,1.0,0.05,0.014,0.998,0.432,165.139
35.0,0.0,1.0,262.0,4.0,8.0,4.0,421.0,128.0,112.0,7.0,1180583400.0,0.85,0.0,921.0,0.9,1.0,1480614000.0,1824073600.0,52.0,0.0,542.0,1.0,37.0,1.0,350.0,1.0,9.166,0.013,0.998,0.478,164.764
37.0,0.0,1.0,278.0,4.0,8.0,4.0,459.0,128.0,110.0,7.0,1230171400.0,0.84,0.0,850.0,0.87,1.0,1501201400.0,1802177200.0,51.0,0.0,599.0,1.0,35.0,1.0,339.0,1.0,0.041,0.012,0.997,0.517,161.626
33.0,0.0,1.0,280.0,4.0,8.0,4.0,425.0,128.0,111.0,7.0,1165719900.0,0.85,0.0,934.0,0.9,1.0,1524778800.0,1815997800.0,50.0,0.0,557.0,1.0,36.0,1.0,350.0,1.0,11.605,0.011,0.998,0.556,158.253
36.0,0.0,1.0,272.0,4.0,8.0,4.0,452.0,123.0,110.0,7.0,1316758900.0,0.84,0.0,823.0,0.87,1.0,1526299400.0,1811023400.0,50.0,0.0,554.0,1.0,35.0,1.0,342.0,1.0,0.167,0.015,0.997,0.426,158.232
33.0,0.0,1.0,271.0,4.0,8.0,4.0,418.0,128.0,111.0,7.0,1165751300.0,0.84,0.0,908.0,0.9,1.0,1471422300.0,1859714700.0,51.0,0.0,553.0,1.0,37.0,1.0,345.0,1.0,11.425,0.012,0.998,0.532,156.774
