spark.broadcast.blockSize,spark.broadcast.checksum,spark.broadcast.compress,spark.default.parallelism,spark.executor.cores,spark.executor.instances,spark.executor.memory,spark.executor.memoryOverhead,spark.kryoserializer.buffer,spark.kryoserializer.buffer.max,spark.locality.wait,spark.maxRemoteBlockSizeFetchToMem,spark.memory.fraction,spark.memory.offHeap.enabled,spark.memory.offHeap.size,spark.memory.storageFraction,spark.rdd.compress,spark.reducer.maxBlocksInFlightPerAddress,spark.reducer.maxReqsInFlight,spark.reducer.maxSizeInFlight,spark.scheduler.mode,spark.scheduler.revive.interval,spark.shuffle.compress,spark.shuffle.file.buffer,spark.shuffle.io.numConnectionsPerPeer,spark.shuffle.sort.bypassMergeThreshold,spark.storage.memoryMapThreshold,range,dissimilarity_value,cos_distance,Euclidean_distance,distance
54.0,1.0,0.0,277.0,3.0,8.0,3.0,757.0,59.0,88.0,7.0,1623033900.0,0.5,0.0,157.0,0.89,0.0,1695491300.0,1325481100.0,26.0,1.0,537.0,1.0,40.0,3.0,277.0,4.0,11.042,0.011,0.997,0.426,209.602
53.0,1.0,0.0,280.0,3.0,8.0,3.0,719.0,61.0,87.0,7.0,1621948000.0,0.5,0.0,205.0,0.88,0.0,1672534000.0,1368703200.0,30.0,1.0,530.0,1.0,40.0,3.0,275.0,4.0,2.211,0.018,0.998,0.262,208.314
53.0,1.0,0.0,282.0,3.0,8.0,3.0,742.0,56.0,80.0,7.0,1635792100.0,0.5,0.0,144.0,0.9,0.0,1648537900.0,1360839400.0,26.0,1.0,553.0,1.0,39.0,3.0,284.0,4.0,6.441,0.017,0.998,0.286,205.108
53.0,1.0,0.0,278.0,3.0,8.0,3.0,752.0,55.0,83.0,7.0,1625729800.0,0.5,0.0,196.0,0.9,0.0,1665230800.0,1372504600.0,26.0,1.0,543.0,1.0,39.0,3.0,276.0,4.0,6.325,0.019,0.998,0.257,203.014
53.0,1.0,0.0,287.0,3.0,8.0,3.0,735.0,55.0,82.0,7.0,1622774400.0,0.5,0.0,186.0,0.89,0.0,1620193000.0,1378144000.0,26.0,1.0,528.0,1.0,39.0,3.0,284.0,4.0,8.367,0.018,0.998,0.277,202.565
54.0,1.0,0.0,268.0,3.0,8.0,3.0,743.0,58.0,86.0,7.0,1647734000.0,0.5,0.0,156.0,0.88,0.0,1674779600.0,1343930600.0,26.0,1.0,552.0,1.0,41.0,3.0,287.0,4.0,6.585,0.014,0.996,0.358,202.325
53.0,1.0,0.0,287.0,3.0,8.0,3.0,740.0,57.0,82.0,7.0,1622881000.0,0.5,0.0,178.0,0.87,0.0,1654475800.0,1375618200.0,27.0,1.0,526.0,1.0,41.0,3.0,288.0,4.0,6.725,0.014,0.996,0.357,201.604
54.0,1.0,0.0,285.0,3.0,8.0,3.0,760.0,59.0,84.0,7.0,1595896300.0,0.5,0.0,205.0,0.9,0.0,1693095700.0,1305449600.0,30.0,1.0,551.0,1.0,39.0,3.0,280.0,4.0,6.218,0.017,0.997,0.296,198.305
53.0,1.0,0.0,268.0,3.0,8.0,3.0,718.0,56.0,81.0,7.0,1631086100.0,0.5,0.0,176.0,0.87,0.0,1656943600.0,1386840600.0,29.0,1.0,532.0,1.0,39.0,3.0,280.0,4.0,4.328,0.014,0.995,0.368,197.499
53.0,1.0,0.0,272.0,3.0,8.0,3.0,732.0,59.0,83.0,7.0,1614925200.0,0.5,0.0,176.0,0.89,0.0,1699238900.0,1327620100.0,28.0,1.0,500.0,1.0,40.0,3.0,276.0,4.0,9.392,0.012,0.996,0.436,196.232
54.0,1.0,0.0,284.0,3.0,8.0,3.0,747.0,61.0,84.0,7.0,1603692800.0,0.5,0.0,192.0,0.9,0.0,1672891800.0,1357654100.0,27.0,1.0,528.0,1.0,40.0,3.0,280.0,4.0,8.864,0.015,0.998,0.35,195.981
54.0,1.0,0.0,280.0,3.0,8.0,3.0,753.0,55.0,83.0,7.0,1623399300.0,0.5,0.0,153.0,0.89,0.0,1676315900.0,1397168600.0,28.0,1.0,531.0,1.0,38.0,3.0,281.0,4.0,10.961,0.013,0.997,0.384,194.187
53.0,1.0,0.0,263.0,3.0,8.0,3.0,743.0,56.0,85.0,7.0,1619817000.0,0.5,0.0,182.0,0.88,0.0,1666533600.0,1292553500.0,28.0,1.0,519.0,1.0,41.0,3.0,282.0,4.0,6.723,0.013,0.997,0.383,194.04
54.0,1.0,0.0,270.0,3.0,8.0,3.0,756.0,56.0,84.0,7.0,1649051900.0,0.5,0.0,187.0,0.87,0.0,1692764400.0,1352791300.0,29.0,1.0,542.0,1.0,40.0,3.0,287.0,4.0,8.525,0.014,0.996,0.356,193.526
53.0,1.0,0.0,280.0,3.0,8.0,3.0,730.0,52.0,81.0,7.0,1629266800.0,0.5,0.0,175.0,0.89,0.0,1619455200.0,1352407800.0,26.0,1.0,530.0,1.0,40.0,3.0,283.0,4.0,6.463,0.016,0.997,0.32,191.036
54.0,1.0,0.0,293.0,3.0,8.0,3.0,757.0,64.0,86.0,7.0,1607988700.0,0.5,0.0,172.0,0.9,0.0,1678939600.0,1359483100.0,29.0,1.0,565.0,1.0,38.0,3.0,276.0,4.0,6.36,0.015,0.996,0.359,188.648
55.0,1.0,0.0,270.0,3.0,8.0,3.0,766.0,60.0,86.0,7.0,1634869500.0,0.5,0.0,153.0,0.9,0.0,1677273900.0,1336973300.0,27.0,1.0,553.0,1.0,40.0,3.0,287.0,4.0,8.642,0.015,0.997,0.367,184.653
53.0,1.0,0.0,285.0,3.0,8.0,3.0,743.0,53.0,84.0,7.0,1631978200.0,0.5,0.0,204.0,0.89,0.0,1645016600.0,1339323600.0,27.0,1.0,556.0,1.0,40.0,3.0,282.0,4.0,4.348,0.018,0.997,0.295,184.265
54.0,1.0,0.0,283.0,3.0,8.0,3.0,757.0,59.0,82.0,7.0,1628255700.0,0.51,0.0,172.0,0.88,0.0,1689243000.0,1349457400.0,31.0,1.0,566.0,1.0,39.0,3.0,282.0,4.0,2.109,0.014,0.997,0.397,182.059
53.0,1.0,0.0,275.0,3.0,8.0,3.0,735.0,56.0,83.0,7.0,1628714600.0,0.5,0.0,196.0,0.9,0.0,1669909000.0,1316873000.0,27.0,1.0,515.0,1.0,39.0,3.0,277.0,4.0,10.755,0.017,0.999,0.316,181.418
53.0,1.0,0.0,288.0,3.0,8.0,3.0,743.0,64.0,84.0,7.0,1592363300.0,0.5,0.0,189.0,0.9,0.0,1666071900.0,1355546900.0,29.0,1.0,513.0,1.0,40.0,3.0,281.0,4.0,8.868,0.014,0.996,0.391,180.527
54.0,1.0,0.0,287.0,3.0,8.0,3.0,746.0,62.0,84.0,7.0,1633860000.0,0.5,0.0,191.0,0.9,0.0,1632849700.0,1355538200.0,27.0,1.0,542.0,1.0,40.0,3.0,283.0,4.0,8.631,0.016,0.997,0.34,180.43
54.0,1.0,0.0,279.0,3.0,8.0,3.0,762.0,63.0,89.0,7.0,1609252100.0,0.5,0.0,176.0,0.9,0.0,1713007500.0,1310622000.0,27.0,1.0,536.0,1.0,40.0,3.0,273.0,4.0,6.693,0.015,0.997,0.359,179.887
54.0,1.0,0.0,275.0,3.0,8.0,3.0,744.0,55.0,83.0,7.0,1615663900.0,0.5,0.0,197.0,0.9,0.0,1692130800.0,1357703200.0,27.0,1.0,520.0,1.0,40.0,3.0,279.0,4.0,4.579,0.018,0.998,0.306,179.429
54.0,1.0,0.0,278.0,3.0,8.0,3.0,767.0,57.0,86.0,7.0,1636122100.0,0.5,0.0,195.0,0.9,0.0,1657226800.0,1341084300.0,26.0,1.0,559.0,1.0,40.0,3.0,285.0,4.0,6.522,0.018,0.998,0.309,174.521
54.0,1.0,0.0,281.0,3.0,8.0,3.0,723.0,62.0,83.0,7.0,1634019300.0,0.5,0.0,190.0,0.89,0.0,1644307000.0,1418948000.0,29.0,1.0,540.0,1.0,40.0,3.0,274.0,4.0,6.529,0.016,0.996,0.357,174.395
53.0,1.0,0.0,291.0,3.0,8.0,3.0,741.0,55.0,82.0,7.0,1604967400.0,0.5,0.0,179.0,0.9,0.0,1661178100.0,1365256600.0,27.0,1.0,505.0,1.0,39.0,3.0,279.0,4.0,10.873,0.015,0.997,0.38,171.126
52.0,1.0,0.0,282.0,3.0,8.0,3.0,734.0,56.0,82.0,7.0,1603886100.0,0.5,0.0,205.0,0.9,0.0,1704185200.0,1360539100.0,28.0,1.0,527.0,1.0,40.0,3.0,280.0,4.0,4.545,0.018,0.996,0.332,169.531
52.0,1.0,0.0,286.0,3.0,8.0,3.0,728.0,58.0,82.0,7.0,1609571700.0,0.5,0.0,182.0,0.9,0.0,1647034900.0,1382519200.0,27.0,1.0,517.0,1.0,39.0,3.0,280.0,4.0,9.019,0.015,0.997,0.405,169.225
54.0,1.0,0.0,281.0,3.0,8.0,3.0,746.0,62.0,87.0,7.0,1619341300.0,0.5,0.0,174.0,0.9,0.0,1685998100.0,1325862400.0,27.0,1.0,509.0,1.0,41.0,3.0,280.0,4.0,9.152,0.014,0.997,0.442,166.481
54.0,1.0,0.0,275.0,3.0,8.0,3.0,753.0,62.0,86.0,7.0,1629662700.0,0.5,0.0,159.0,0.9,0.0,1652129000.0,1354921200.0,26.0,1.0,544.0,1.0,41.0,3.0,285.0,4.0,6.822,0.014,0.996,0.415,165.983
52.0,1.0,0.0,288.0,3.0,8.0,3.0,725.0,61.0,83.0,7.0,1607958500.0,0.5,0.0,204.0,0.9,0.0,1637650800.0,1382658000.0,28.0,1.0,539.0,1.0,39.0,3.0,277.0,4.0,4.142,0.019,0.997,0.312,165.105
55.0,1.0,0.0,270.0,3.0,8.0,3.0,781.0,62.0,86.0,7.0,1641733100.0,0.5,0.0,179.0,0.9,0.0,1745333900.0,1306805500.0,29.0,1.0,554.0,1.0,39.0,3.0,279.0,4.0,8.317,0.017,0.996,0.355,164.829
55.0,1.0,0.0,273.0,3.0,8.0,3.0,748.0,60.0,84.0,7.0,1621659000.0,0.5,0.0,202.0,0.87,0.0,1664304100.0,1359490000.0,29.0,1.0,547.0,1.0,41.0,3.0,285.0,4.0,4.208,0.018,0.996,0.344,162.679
52.0,1.0,0.0,289.0,3.0,8.0,3.0,731.0,58.0,83.0,7.0,1607061800.0,0.5,0.0,205.0,0.9,0.0,1657064200.0,1413307400.0,29.0,1.0,535.0,1.0,39.0,3.0,272.0,4.0,6.429,0.017,0.996,0.351,162.158
52.0,1.0,0.0,283.0,3.0,8.0,3.0,736.0,57.0,79.0,7.0,1617168900.0,0.5,0.0,195.0,0.9,0.0,1639182800.0,1413843200.0,28.0,1.0,531.0,1.0,39.0,3.0,280.0,4.0,6.456,0.018,0.996,0.346,161.729
53.0,1.0,0.0,281.0,3.0,8.0,3.0,730.0,60.0,83.0,7.0,1598782700.0,0.5,0.0,187.0,0.88,0.0,1668379600.0,1382645500.0,30.0,1.0,509.0,1.0,38.0,3.0,275.0,4.0,6.517,0.017,0.995,0.373,161.687
53.0,1.0,0.0,287.0,3.0,8.0,3.0,710.0,64.0,84.0,7.0,1596595600.0,0.5,0.0,205.0,0.89,0.0,1641460000.0,1340979500.0,31.0,1.0,525.0,1.0,40.0,3.0,278.0,4.0,4.24,0.021,0.997,0.302,160.102
53.0,1.0,0.0,281.0,3.0,8.0,3.0,714.0,58.0,82.0,7.0,1603199600.0,0.5,0.0,185.0,0.88,0.0,1647915300.0,1381451000.0,28.0,1.0,500.0,1.0,40.0,3.0,276.0,4.0,7.048,0.015,0.995,0.417,159.944
53.0,1.0,0.0,279.0,3.0,8.0,3.0,774.0,59.0,86.0,7.0,1634203100.0,0.5,0.0,198.0,0.9,0.0,1702558000.0,1288362200.0,28.0,1.0,532.0,1.0,39.0,3.0,277.0,4.0,8.951,0.017,0.997,0.391,152.456
53.0,1.0,0.0,291.0,3.0,8.0,3.0,716.0,63.0,84.0,7.0,1590606300.0,0.5,0.0,205.0,0.89,0.0,1639224600.0,1371050400.0,29.0,1.0,539.0,1.0,40.0,3.0,274.0,4.0,2.272,0.018,0.996,0.359,150.763
53.0,1.0,0.0,284.0,3.0,8.0,3.0,719.0,60.0,82.0,7.0,1611337300.0,0.5,0.0,195.0,0.9,0.0,1643646500.0,1376416400.0,26.0,1.0,515.0,1.0,41.0,3.0,281.0,4.0,8.579,0.02,0.997,0.344,147.467
53.0,1.0,0.0,283.0,3.0,8.0,3.0,754.0,58.0,86.0,7.0,1593345000.0,0.51,0.0,205.0,0.87,0.0,1687852300.0,1306838900.0,30.0,1.0,559.0,1.0,38.0,3.0,278.0,4.0,0.069,0.018,0.998,0.377,145.977
53.0,1.0,0.0,287.0,3.0,8.0,3.0,752.0,56.0,83.0,7.0,1605013800.0,0.5,0.0,205.0,0.88,0.0,1686701400.0,1352018800.0,30.0,1.0,568.0,1.0,39.0,3.0,282.0,4.0,2.163,0.019,0.997,0.376,142.301
52.0,1.0,0.0,287.0,3.0,8.0,3.0,729.0,55.0,81.0,7.0,1606607400.0,0.5,0.0,205.0,0.9,0.0,1644449500.0,1343431200.0,29.0,1.0,510.0,1.0,40.0,3.0,280.0,4.0,6.878,0.018,0.996,0.386,141.671
54.0,1.0,0.0,277.0,3.0,8.0,3.0,747.0,55.0,83.0,7.0,1647036800.0,0.5,0.0,185.0,0.87,0.0,1672980200.0,1358638600.0,29.0,1.0,585.0,1.0,39.0,3.0,285.0,4.0,4.241,0.017,0.995,0.413,141.663
55.0,1.0,0.0,279.0,3.0,8.0,3.0,740.0,57.0,83.0,7.0,1637654500.0,0.5,0.0,192.0,0.88,0.0,1598993900.0,1374266600.0,28.0,1.0,568.0,1.0,41.0,3.0,285.0,4.0,2.201,0.019,0.995,0.372,141.65
53.0,1.0,0.0,284.0,3.0,8.0,3.0,732.0,56.0,81.0,7.0,1628260400.0,0.5,0.0,165.0,0.9,0.0,1564529200.0,1427281700.0,25.0,1.0,541.0,1.0,40.0,3.0,284.0,4.0,10.73,0.016,0.994,0.453,140.407
53.0,1.0,0.0,269.0,3.0,8.0,3.0,753.0,52.0,82.0,7.0,1634358800.0,0.5,0.0,193.0,0.9,0.0,1636456700.0,1365586400.0,26.0,1.0,537.0,1.0,39.0,3.0,284.0,4.0,6.429,0.022,0.997,0.32,139.061
53.0,1.0,0.0,284.0,3.0,8.0,3.0,761.0,54.0,82.0,7.0,1611772700.0,0.5,0.0,192.0,0.89,0.0,1660047500.0,1367876900.0,25.0,1.0,522.0,1.0,39.0,3.0,282.0,4.0,10.687,0.02,0.997,0.363,137.455
53.0,1.0,0.0,293.0,3.0,8.0,3.0,736.0,62.0,84.0,7.0,1565619200.0,0.5,0.0,205.0,0.9,0.0,1673300700.0,1347569200.0,28.0,1.0,501.0,1.0,40.0,3.0,277.0,4.0,6.698,0.02,0.996,0.364,135.462
54.0,1.0,0.0,276.0,3.0,8.0,3.0,744.0,60.0,84.0,7.0,1621637100.0,0.5,0.0,194.0,0.9,0.0,1624958300.0,1380810100.0,27.0,1.0,519.0,1.0,40.0,3.0,284.0,4.0,9.06,0.018,0.997,0.415,133.794
53.0,1.0,0.0,275.0,3.0,8.0,3.0,748.0,58.0,85.0,7.0,1623116700.0,0.5,0.0,191.0,0.9,0.0,1694268200.0,1334790300.0,26.0,1.0,518.0,1.0,42.0,3.0,281.0,4.0,9.077,0.016,0.997,0.457,132.893
54.0,1.0,0.0,287.0,3.0,8.0,3.0,733.0,62.0,86.0,7.0,1594741400.0,0.5,0.0,198.0,0.89,0.0,1639150300.0,1394356700.0,26.0,1.0,526.0,1.0,40.0,3.0,276.0,4.0,6.567,0.02,0.996,0.368,132.603
53.0,1.0,0.0,295.0,3.0,8.0,3.0,721.0,57.0,84.0,7.0,1623708400.0,0.5,0.0,190.0,0.9,0.0,1581089200.0,1377031000.0,28.0,1.0,522.0,1.0,39.0,3.0,284.0,4.0,8.943,0.017,0.995,0.435,131.247
53.0,1.0,0.0,296.0,3.0,8.0,3.0,729.0,54.0,80.0,7.0,1589063200.0,0.5,0.0,205.0,0.89,0.0,1644574700.0,1380665300.0,29.0,1.0,525.0,1.0,38.0,3.0,278.0,4.0,6.352,0.022,0.996,0.348,131.155
52.0,1.0,0.0,278.0,3.0,8.0,3.0,740.0,61.0,88.0,7.0,1615956000.0,0.5,0.0,187.0,0.9,0.0,1673316700.0,1320906000.0,25.0,1.0,522.0,1.0,40.0,3.0,270.0,4.0,8.788,0.018,0.996,0.417,130.849
53.0,1.0,0.0,290.0,3.0,8.0,3.0,722.0,62.0,84.0,7.0,1594252300.0,0.5,0.0,205.0,0.9,0.0,1622241000.0,1346645000.0,30.0,1.0,510.0,1.0,40.0,3.0,274.0,4.0,2.519,0.02,0.995,0.376,129.029
53.0,1.0,0.0,281.0,3.0,8.0,3.0,718.0,61.0,83.0,7.0,1594430300.0,0.5,0.0,205.0,0.87,0.0,1703498500.0,1354442000.0,30.0,1.0,502.0,1.0,41.0,3.0,280.0,4.0,6.304,0.021,0.995,0.365,128.533
52.0,1.0,0.0,293.0,3.0,8.0,3.0,727.0,57.0,83.0,7.0,1627666700.0,0.5,0.0,181.0,0.9,0.0,1550551900.0,1451508000.0,28.0,1.0,551.0,1.0,39.0,3.0,279.0,4.0,8.4,0.018,0.994,0.428,127.538
52.0,1.0,0.0,283.0,3.0,8.0,3.0,732.0,54.0,80.0,7.0,1626213600.0,0.5,0.0,184.0,0.9,0.0,1627083500.0,1375564000.0,27.0,1.0,521.0,1.0,39.0,3.0,286.0,4.0,10.996,0.019,0.997,0.411,126.627
53.0,1.0,0.0,290.0,3.0,8.0,3.0,746.0,59.0,86.0,7.0,1598561900.0,0.5,0.0,191.0,0.9,0.0,1632940500.0,1342546400.0,25.0,1.0,520.0,1.0,40.0,3.0,279.0,4.0,11.259,0.017,0.997,0.474,126.338
53.0,1.0,0.0,284.0,3.0,8.0,3.0,717.0,59.0,82.0,7.0,1614573000.0,0.5,0.0,205.0,0.89,0.0,1600284300.0,1446702800.0,30.0,1.0,521.0,1.0,39.0,3.0,277.0,4.0,8.432,0.021,0.995,0.374,125.203
53.0,1.0,0.0,290.0,3.0,8.0,3.0,747.0,59.0,83.0,7.0,1605533700.0,0.51,0.0,205.0,0.87,0.0,1660188200.0,1340840300.0,31.0,1.0,556.0,1.0,39.0,3.0,280.0,4.0,2.137,0.019,0.997,0.422,125.154
53.0,1.0,0.0,295.0,3.0,8.0,3.0,743.0,56.0,83.0,7.0,1623181800.0,0.5,0.0,187.0,0.88,0.0,1627760400.0,1380474200.0,30.0,1.0,583.0,1.0,38.0,3.0,282.0,4.0,4.157,0.019,0.996,0.431,124.887
54.0,1.0,0.0,275.0,3.0,8.0,3.0,717.0,57.0,81.0,7.0,1628565500.0,0.5,0.0,188.0,0.89,0.0,1626114600.0,1407365800.0,27.0,1.0,510.0,1.0,41.0,3.0,284.0,4.0,8.706,0.021,0.996,0.388,124.778
52.0,1.0,0.0,299.0,3.0,8.0,3.0,729.0,61.0,84.0,7.0,1592630000.0,0.5,0.0,196.0,0.87,0.0,1647929900.0,1382254300.0,30.0,1.0,556.0,1.0,38.0,3.0,280.0,4.0,0.115,0.021,0.997,0.388,124.666
