spark.broadcast.blockSize,spark.broadcast.checksum,spark.broadcast.compress,spark.default.parallelism,spark.executor.cores,spark.executor.instances,spark.executor.memory,spark.executor.memoryOverhead,spark.kryoserializer.buffer,spark.kryoserializer.buffer.max,spark.locality.wait,spark.maxRemoteBlockSizeFetchToMem,spark.memory.fraction,spark.memory.offHeap.enabled,spark.memory.offHeap.size,spark.memory.storageFraction,spark.rdd.compress,spark.reducer.maxBlocksInFlightPerAddress,spark.reducer.maxReqsInFlight,spark.reducer.maxSizeInFlight,spark.scheduler.mode,spark.scheduler.revive.interval,spark.shuffle.compress,spark.shuffle.file.buffer,spark.shuffle.io.numConnectionsPerPeer,spark.shuffle.sort.bypassMergeThreshold,spark.storage.memoryMapThreshold,range,dissimilarity_value,cos_distance,Euclidean_distance,distance
50.0,0.0,1.0,214.0,4.0,5.0,5.0,546.0,109.0,92.0,8.0,2046647000.0,0.61,0.0,60.0,0.54,0.0,1999975300.0,1266520200.0,69.0,1.0,652.0,1.0,35.0,4.0,342.0,4.0,4.336,0.011,0.997,0.326,273.987
50.0,0.0,1.0,217.0,4.0,5.0,5.0,527.0,109.0,94.0,8.0,2048652300.0,0.62,0.0,79.0,0.53,0.0,2053929700.0,1252902100.0,68.0,1.0,668.0,1.0,36.0,4.0,340.0,4.0,4.339,0.015,0.998,0.236,273.94
50.0,0.0,1.0,226.0,4.0,5.0,5.0,537.0,112.0,91.0,8.0,2003656200.0,0.61,0.0,70.0,0.53,0.0,2057522600.0,1309313800.0,66.0,1.0,676.0,1.0,35.0,4.0,338.0,4.0,4.204,0.013,0.997,0.289,272.231
51.0,0.0,1.0,219.0,4.0,5.0,5.0,539.0,110.0,90.0,8.0,2054273300.0,0.6,0.0,75.0,0.53,0.0,2035511900.0,1298823700.0,67.0,1.0,667.0,1.0,36.0,4.0,337.0,4.0,6.2,0.014,0.998,0.266,264.256
51.0,0.0,1.0,219.0,4.0,5.0,5.0,534.0,112.0,95.0,8.0,2025260500.0,0.61,0.0,76.0,0.53,0.0,2087814700.0,1257062800.0,64.0,1.0,653.0,1.0,36.0,4.0,339.0,4.0,2.156,0.015,0.998,0.262,250.749
51.0,0.0,1.0,226.0,4.0,5.0,5.0,537.0,112.0,95.0,8.0,2009048800.0,0.61,0.0,76.0,0.53,0.0,2042004500.0,1275314200.0,65.0,1.0,658.0,1.0,36.0,4.0,332.0,4.0,2.082,0.015,0.998,0.281,237.166
50.0,0.0,1.0,217.0,4.0,5.0,5.0,525.0,109.0,90.0,8.0,2117993900.0,0.61,0.0,58.0,0.53,0.0,2081526000.0,1275975600.0,69.0,1.0,676.0,1.0,35.0,4.0,349.0,4.0,2.445,0.012,0.997,0.352,236.356
50.0,0.0,1.0,218.0,4.0,5.0,5.0,539.0,110.0,92.0,8.0,2092681500.0,0.6,0.0,62.0,0.52,0.0,2076935700.0,1278946200.0,70.0,1.0,686.0,1.0,36.0,4.0,349.0,4.0,4.495,0.012,0.996,0.365,228.949
51.0,0.0,1.0,219.0,4.0,5.0,5.0,518.0,114.0,97.0,8.0,2024815100.0,0.61,0.0,79.0,0.52,0.0,2075866000.0,1260866000.0,67.0,1.0,675.0,1.0,36.0,4.0,339.0,4.0,4.471,0.017,0.998,0.26,224.378
50.0,0.0,1.0,222.0,4.0,5.0,5.0,524.0,108.0,93.0,8.0,2074205400.0,0.6,0.0,79.0,0.54,0.0,2059261200.0,1288705800.0,68.0,1.0,670.0,1.0,35.0,4.0,341.0,4.0,2.777,0.015,0.997,0.302,215.913
52.0,0.0,1.0,227.0,4.0,5.0,5.0,538.0,107.0,86.0,8.0,2059852400.0,0.61,0.0,68.0,0.54,0.0,2052341200.0,1319214300.0,67.0,1.0,673.0,1.0,37.0,4.0,333.0,4.0,2.32,0.014,0.996,0.341,211.153
51.0,0.0,1.0,227.0,4.0,5.0,5.0,535.0,108.0,86.0,8.0,2056742800.0,0.62,0.0,47.0,0.53,0.0,2072531600.0,1276923400.0,68.0,1.0,677.0,1.0,36.0,4.0,338.0,4.0,2.325,0.018,0.998,0.268,209.552
51.0,0.0,1.0,220.0,4.0,5.0,5.0,536.0,113.0,97.0,8.0,1999079200.0,0.61,0.0,79.0,0.53,0.0,2061299800.0,1253428100.0,65.0,1.0,654.0,1.0,36.0,4.0,335.0,4.0,2.076,0.017,0.997,0.281,209.445
51.0,0.0,1.0,219.0,4.0,5.0,5.0,518.0,112.0,92.0,8.0,2050103200.0,0.6,0.0,66.0,0.53,0.0,2093038500.0,1245648400.0,70.0,1.0,668.0,1.0,36.0,4.0,350.0,4.0,6.639,0.012,0.998,0.384,209.231
50.0,0.0,1.0,224.0,4.0,5.0,5.0,536.0,109.0,93.0,8.0,2050777900.0,0.62,0.0,79.0,0.55,0.0,2063168400.0,1263821600.0,66.0,1.0,661.0,1.0,36.0,4.0,335.0,4.0,4.693,0.017,0.998,0.292,205.394
52.0,0.0,1.0,228.0,4.0,5.0,5.0,540.0,110.0,90.0,8.0,2029039900.0,0.6,0.0,51.0,0.53,0.0,2078360700.0,1273140500.0,66.0,1.0,653.0,1.0,37.0,4.0,334.0,4.0,2.082,0.018,0.997,0.276,200.668
50.0,0.0,1.0,224.0,4.0,5.0,5.0,537.0,111.0,89.0,8.0,2072671100.0,0.61,0.0,47.0,0.53,0.0,2088232200.0,1266079100.0,69.0,1.0,671.0,1.0,35.0,4.0,347.0,4.0,4.511,0.018,0.998,0.291,195.077
50.0,0.0,1.0,212.0,4.0,5.0,5.0,508.0,111.0,93.0,8.0,2113872500.0,0.61,0.0,62.0,0.52,0.0,2055830500.0,1303209100.0,70.0,1.0,669.0,1.0,35.0,4.0,345.0,4.0,6.71,0.012,0.997,0.431,189.661
51.0,0.0,1.0,209.0,4.0,5.0,5.0,533.0,113.0,93.0,8.0,2116513900.0,0.58,0.0,65.0,0.53,0.0,2038441200.0,1309119100.0,70.0,1.0,665.0,1.0,35.0,4.0,347.0,4.0,6.428,0.013,0.996,0.393,189.556
51.0,0.0,1.0,222.0,4.0,5.0,5.0,535.0,112.0,89.0,8.0,2089880800.0,0.62,0.0,60.0,0.54,0.0,2083068200.0,1249596400.0,71.0,1.0,660.0,1.0,37.0,4.0,345.0,4.0,6.364,0.015,0.997,0.366,187.068
51.0,0.0,1.0,227.0,4.0,5.0,5.0,534.0,109.0,92.0,8.0,2028664300.0,0.62,0.0,79.0,0.54,0.0,2074233100.0,1302443300.0,66.0,1.0,671.0,1.0,36.0,4.0,334.0,4.0,2.4,0.017,0.997,0.309,186.695
50.0,0.0,1.0,216.0,4.0,5.0,5.0,533.0,111.0,94.0,8.0,2083358800.0,0.61,0.0,79.0,0.54,0.0,2034880300.0,1292759900.0,68.0,1.0,657.0,1.0,36.0,4.0,332.0,4.0,6.852,0.017,0.997,0.311,186.157
50.0,0.0,1.0,213.0,4.0,5.0,5.0,532.0,110.0,94.0,8.0,2057621100.0,0.62,0.0,79.0,0.54,0.0,2027501000.0,1291072100.0,67.0,1.0,656.0,1.0,36.0,4.0,337.0,4.0,6.639,0.017,0.997,0.31,185.406
51.0,0.0,1.0,215.0,4.0,5.0,5.0,521.0,110.0,94.0,8.0,2015564800.0,0.61,0.0,79.0,0.51,0.0,2064029700.0,1211577700.0,67.0,1.0,668.0,1.0,36.0,4.0,344.0,4.0,0.529,0.018,0.997,0.295,183.113
50.0,0.0,1.0,211.0,4.0,5.0,5.0,536.0,113.0,94.0,8.0,2057071400.0,0.61,0.0,79.0,0.53,0.0,2076485100.0,1284144900.0,69.0,1.0,670.0,1.0,37.0,4.0,339.0,4.0,6.606,0.019,0.998,0.289,181.105
51.0,0.0,1.0,201.0,4.0,5.0,5.0,527.0,111.0,95.0,8.0,2076022500.0,0.61,0.0,51.0,0.53,0.0,2066413600.0,1237772500.0,66.0,1.0,660.0,1.0,35.0,4.0,350.0,4.0,6.63,0.016,0.998,0.348,180.695
50.0,0.0,1.0,211.0,4.0,5.0,5.0,520.0,112.0,93.0,8.0,2064101100.0,0.6,0.0,71.0,0.51,0.0,2045533400.0,1288164400.0,70.0,1.0,681.0,1.0,35.0,4.0,347.0,4.0,4.302,0.017,0.997,0.334,180.58
49.0,0.0,1.0,221.0,4.0,5.0,5.0,530.0,111.0,96.0,8.0,2022134400.0,0.63,0.0,79.0,0.54,0.0,2065960600.0,1285456600.0,68.0,1.0,675.0,1.0,35.0,4.0,334.0,4.0,2.772,0.017,0.997,0.327,180.542
51.0,0.0,1.0,216.0,4.0,5.0,5.0,539.0,114.0,92.0,8.0,2051209300.0,0.61,0.0,54.0,0.52,0.0,2088898800.0,1263614600.0,69.0,1.0,648.0,1.0,37.0,4.0,346.0,4.0,4.379,0.017,0.998,0.322,179.408
51.0,0.0,1.0,223.0,4.0,5.0,5.0,530.0,111.0,90.0,8.0,2086016100.0,0.61,0.0,47.0,0.53,0.0,2094284300.0,1271964900.0,67.0,1.0,671.0,1.0,36.0,4.0,346.0,4.0,2.444,0.017,0.997,0.335,179.302
51.0,0.0,1.0,209.0,4.0,5.0,5.0,532.0,114.0,95.0,8.0,2059940100.0,0.61,0.0,79.0,0.53,0.0,2108077800.0,1276048800.0,68.0,1.0,671.0,1.0,36.0,4.0,340.0,4.0,2.52,0.017,0.998,0.325,178.183
51.0,0.0,1.0,208.0,4.0,5.0,5.0,523.0,112.0,97.0,8.0,2084479600.0,0.61,0.0,79.0,0.53,0.0,2081779100.0,1226301200.0,67.0,1.0,655.0,1.0,36.0,4.0,343.0,4.0,6.684,0.019,0.998,0.295,177.041
51.0,0.0,1.0,220.0,4.0,5.0,5.0,535.0,110.0,92.0,8.0,2016684500.0,0.62,0.0,79.0,0.54,0.0,2005403100.0,1294300200.0,66.0,1.0,678.0,1.0,36.0,4.0,334.0,4.0,2.575,0.017,0.998,0.324,176.745
50.0,0.0,1.0,220.0,4.0,5.0,5.0,543.0,114.0,95.0,8.0,2070946600.0,0.6,0.0,47.0,0.52,0.0,2112327700.0,1258152000.0,67.0,1.0,652.0,1.0,36.0,4.0,344.0,4.0,4.587,0.019,0.998,0.308,173.317
52.0,0.0,1.0,221.0,4.0,5.0,5.0,534.0,113.0,94.0,8.0,2026276400.0,0.6,0.0,79.0,0.53,0.0,2060189700.0,1268566800.0,64.0,1.0,662.0,1.0,36.0,4.0,335.0,4.0,2.395,0.017,0.997,0.341,170.507
50.0,0.0,1.0,220.0,4.0,5.0,5.0,538.0,106.0,86.0,8.0,2038490800.0,0.62,0.0,70.0,0.53,0.0,2026444400.0,1313319600.0,69.0,1.0,697.0,1.0,35.0,4.0,343.0,4.0,2.229,0.016,0.996,0.367,169.794
49.0,0.0,1.0,224.0,4.0,5.0,5.0,539.0,110.0,93.0,8.0,2020519200.0,0.62,0.0,79.0,0.54,0.0,2023963800.0,1290915800.0,69.0,1.0,672.0,1.0,35.0,4.0,340.0,4.0,4.5,0.018,0.997,0.328,167.112
51.0,0.0,1.0,209.0,4.0,5.0,5.0,543.0,111.0,95.0,8.0,2087188600.0,0.6,0.0,79.0,0.54,0.0,2047509400.0,1295214300.0,68.0,1.0,666.0,1.0,37.0,4.0,333.0,4.0,6.754,0.019,0.997,0.317,166.378
52.0,0.0,1.0,213.0,4.0,5.0,5.0,545.0,112.0,93.0,8.0,2090224000.0,0.6,0.0,74.0,0.54,0.0,2052729900.0,1236057300.0,67.0,1.0,642.0,1.0,37.0,4.0,341.0,4.0,6.238,0.018,0.997,0.328,164.353
50.0,0.0,1.0,228.0,4.0,5.0,5.0,542.0,109.0,93.0,8.0,2001153300.0,0.61,0.0,79.0,0.54,0.0,2013218000.0,1312223200.0,68.0,1.0,665.0,1.0,35.0,4.0,335.0,4.0,2.703,0.018,0.998,0.342,163.388
52.0,0.0,1.0,214.0,4.0,5.0,5.0,540.0,114.0,96.0,8.0,2077795300.0,0.58,0.0,67.0,0.52,0.0,2046932200.0,1309043500.0,66.0,1.0,642.0,1.0,37.0,4.0,331.0,4.0,4.298,0.016,0.995,0.385,160.403
51.0,0.0,1.0,217.0,4.0,5.0,5.0,549.0,109.0,88.0,8.0,2079767300.0,0.63,0.0,51.0,0.55,0.0,2040486800.0,1243458200.0,67.0,1.0,658.0,1.0,36.0,4.0,343.0,4.0,4.282,0.018,0.996,0.344,159.388
51.0,0.0,1.0,217.0,4.0,5.0,5.0,541.0,113.0,93.0,8.0,2106662700.0,0.6,0.0,47.0,0.54,0.0,2074785300.0,1257006500.0,67.0,1.0,654.0,1.0,37.0,4.0,342.0,4.0,6.482,0.019,0.997,0.332,154.16
51.0,0.0,1.0,223.0,4.0,5.0,5.0,518.0,113.0,92.0,8.0,2077490400.0,0.6,0.0,79.0,0.53,0.0,2027244700.0,1310932000.0,69.0,1.0,654.0,1.0,36.0,4.0,336.0,4.0,4.352,0.019,0.996,0.335,152.751
51.0,0.0,1.0,219.0,4.0,5.0,5.0,549.0,111.0,92.0,8.0,2025253600.0,0.59,0.0,78.0,0.52,0.0,2012633600.0,1329106600.0,67.0,1.0,669.0,1.0,36.0,4.0,332.0,4.0,0.069,0.019,0.997,0.342,150.776
51.0,0.0,1.0,227.0,4.0,5.0,5.0,542.0,108.0,90.0,8.0,2071181700.0,0.61,0.0,79.0,0.54,0.0,2006250500.0,1335735900.0,69.0,1.0,683.0,1.0,37.0,4.0,333.0,4.0,6.359,0.021,0.997,0.323,149.443
51.0,0.0,1.0,212.0,4.0,5.0,5.0,535.0,111.0,91.0,8.0,2044164000.0,0.61,0.0,47.0,0.52,0.0,2089687400.0,1273714600.0,68.0,1.0,682.0,1.0,36.0,4.0,350.0,4.0,6.537,0.019,0.997,0.349,146.511
52.0,0.0,1.0,214.0,4.0,5.0,5.0,538.0,114.0,97.0,8.0,2025280900.0,0.59,0.0,79.0,0.53,0.0,2030272000.0,1255619700.0,68.0,1.0,653.0,1.0,37.0,4.0,333.0,4.0,6.956,0.021,0.996,0.333,144.397
52.0,0.0,1.0,214.0,4.0,5.0,5.0,544.0,110.0,95.0,8.0,2063774000.0,0.61,0.0,79.0,0.55,0.0,2014925600.0,1241285100.0,65.0,1.0,639.0,1.0,37.0,4.0,333.0,4.0,6.628,0.021,0.996,0.338,143.665
50.0,0.0,1.0,227.0,4.0,5.0,5.0,534.0,106.0,87.0,8.0,2042290400.0,0.6,0.0,79.0,0.54,0.0,2018183000.0,1344654600.0,67.0,1.0,683.0,1.0,35.0,4.0,338.0,4.0,2.503,0.021,0.997,0.351,138.311
51.0,0.0,1.0,227.0,4.0,5.0,5.0,543.0,106.0,90.0,8.0,2032261800.0,0.62,0.0,79.0,0.54,0.0,2035816300.0,1328501500.0,66.0,1.0,673.0,1.0,36.0,4.0,328.0,4.0,2.116,0.02,0.997,0.362,136.432
50.0,0.0,1.0,236.0,4.0,5.0,5.0,550.0,106.0,88.0,8.0,2039896300.0,0.62,0.0,75.0,0.55,0.0,2048128400.0,1311832000.0,68.0,1.0,681.0,1.0,36.0,4.0,334.0,4.0,2.276,0.021,0.996,0.349,135.141
50.0,0.0,1.0,228.0,4.0,5.0,5.0,527.0,109.0,90.0,8.0,2017319200.0,0.61,0.0,79.0,0.54,0.0,2016553600.0,1334264000.0,69.0,1.0,689.0,1.0,36.0,4.0,332.0,4.0,2.396,0.022,0.996,0.342,134.968
51.0,0.0,1.0,219.0,4.0,5.0,5.0,533.0,107.0,85.0,8.0,2114025200.0,0.6,0.0,47.0,0.52,0.0,2081137500.0,1291799900.0,66.0,1.0,663.0,1.0,35.0,4.0,346.0,4.0,7.519,0.02,0.997,0.379,133.473
50.0,0.0,1.0,230.0,4.0,5.0,5.0,535.0,107.0,89.0,8.0,2053509800.0,0.62,0.0,79.0,0.55,0.0,2041388700.0,1297814500.0,69.0,1.0,681.0,1.0,36.0,4.0,339.0,4.0,3.095,0.021,0.996,0.358,133.412
51.0,0.0,1.0,216.0,4.0,5.0,5.0,529.0,116.0,98.0,8.0,2071631100.0,0.6,0.0,47.0,0.53,0.0,2090628000.0,1225604900.0,68.0,1.0,644.0,1.0,35.0,4.0,345.0,4.0,6.696,0.02,0.998,0.393,126.979
51.0,0.0,1.0,218.0,4.0,5.0,5.0,532.0,113.0,88.0,8.0,2082377200.0,0.6,0.0,47.0,0.52,0.0,2097264100.0,1275115300.0,69.0,1.0,672.0,1.0,36.0,4.0,346.0,4.0,7.243,0.021,0.998,0.393,123.823
50.0,0.0,1.0,222.0,4.0,5.0,5.0,531.0,112.0,89.0,8.0,2061555300.0,0.61,0.0,47.0,0.52,0.0,2120205600.0,1251524700.0,69.0,1.0,678.0,1.0,36.0,4.0,350.0,4.0,2.69,0.021,0.997,0.396,122.819
52.0,0.0,1.0,205.0,4.0,5.0,5.0,515.0,112.0,93.0,8.0,2088222800.0,0.61,0.0,52.0,0.52,0.0,2077462000.0,1193562000.0,67.0,1.0,656.0,1.0,36.0,4.0,349.0,4.0,6.633,0.02,0.998,0.402,121.905
51.0,0.0,1.0,235.0,4.0,5.0,5.0,555.0,106.0,94.0,8.0,1999310100.0,0.6,0.0,79.0,0.54,0.0,1987891500.0,1304550400.0,67.0,1.0,675.0,1.0,36.0,4.0,325.0,4.0,0.959,0.021,0.998,0.386,120.599
50.0,0.0,1.0,209.0,4.0,5.0,5.0,515.0,109.0,91.0,8.0,2119090200.0,0.6,0.0,49.0,0.51,0.0,2061455100.0,1251914100.0,70.0,1.0,652.0,1.0,35.0,4.0,347.0,4.0,4.623,0.022,0.998,0.388,118.739
51.0,0.0,1.0,205.0,4.0,5.0,5.0,530.0,113.0,97.0,8.0,2087466200.0,0.59,0.0,79.0,0.53,0.0,2074494000.0,1223685200.0,66.0,1.0,634.0,1.0,37.0,4.0,342.0,4.0,6.42,0.023,0.997,0.364,117.332
50.0,0.0,1.0,221.0,4.0,5.0,5.0,523.0,105.0,89.0,8.0,2041698200.0,0.63,0.0,51.0,0.52,0.0,2044423200.0,1311010300.0,66.0,1.0,697.0,1.0,34.0,4.0,345.0,4.0,0.183,0.02,0.994,0.435,115.179
50.0,0.0,1.0,225.0,4.0,5.0,5.0,556.0,111.0,92.0,8.0,2077022500.0,0.59,0.0,77.0,0.53,0.0,2005750700.0,1333740000.0,68.0,1.0,665.0,1.0,36.0,4.0,337.0,4.0,0.116,0.02,0.995,0.436,114.232
52.0,0.0,1.0,215.0,4.0,5.0,5.0,537.0,113.0,94.0,8.0,2080391000.0,0.6,0.0,47.0,0.53,0.0,2095218200.0,1210260000.0,69.0,1.0,652.0,1.0,37.0,4.0,347.0,4.0,6.634,0.022,0.998,0.398,112.816
50.0,0.0,1.0,224.0,4.0,5.0,5.0,543.0,103.0,88.0,8.0,2015972900.0,0.61,0.0,79.0,0.55,0.0,1982810600.0,1309115100.0,66.0,1.0,679.0,1.0,35.0,4.0,333.0,4.0,2.962,0.022,0.997,0.408,112.679
51.0,0.0,1.0,211.0,4.0,5.0,5.0,525.0,111.0,90.0,8.0,2134355200.0,0.59,0.0,47.0,0.52,0.0,2101548700.0,1278411300.0,69.0,1.0,668.0,1.0,36.0,4.0,347.0,4.0,6.891,0.023,0.998,0.39,112.425
51.0,0.0,1.0,213.0,4.0,5.0,5.0,522.0,113.0,95.0,8.0,2147483100.0,0.6,0.0,47.0,0.53,0.0,2118868400.0,1277487000.0,69.0,1.0,666.0,1.0,35.0,4.0,350.0,4.0,7.038,0.02,0.998,0.469,106.619
50.0,0.0,1.0,209.0,4.0,5.0,5.0,529.0,115.0,96.0,8.0,2082903300.0,0.59,0.0,47.0,0.51,0.0,2045027800.0,1313385600.0,70.0,1.0,668.0,1.0,35.0,4.0,342.0,4.0,6.923,0.022,0.997,0.423,106.019
50.0,0.0,1.0,211.0,4.0,5.0,5.0,525.0,111.0,89.0,8.0,2121078800.0,0.6,0.0,47.0,0.52,0.0,2086795800.0,1263749400.0,70.0,1.0,676.0,1.0,35.0,4.0,350.0,4.0,5.355,0.022,0.997,0.466,96.536
51.0,0.0,1.0,215.0,4.0,5.0,5.0,514.0,111.0,89.0,8.0,2126037500.0,0.6,0.0,47.0,0.53,0.0,2085229800.0,1257476900.0,70.0,1.0,668.0,1.0,35.0,4.0,350.0,4.0,7.347,0.021,0.997,0.5,95.247
51.0,0.0,1.0,223.0,4.0,5.0,5.0,557.0,108.0,95.0,8.0,2007326500.0,0.6,0.0,79.0,0.54,0.0,1977984500.0,1281613400.0,64.0,1.0,646.0,1.0,36.0,4.0,329.0,4.0,0.51,0.02,0.996,0.525,93.4
51.0,0.0,1.0,213.0,4.0,5.0,5.0,521.0,112.0,92.0,8.0,2109004400.0,0.59,0.0,47.0,0.52,0.0,2120282100.0,1260289000.0,71.0,1.0,674.0,1.0,36.0,4.0,350.0,4.0,6.924,0.023,0.998,0.47,92.372
51.0,0.0,1.0,213.0,4.0,5.0,5.0,519.0,115.0,94.0,8.0,2080065000.0,0.6,0.0,47.0,0.5,0.0,2085832400.0,1254464300.0,71.0,1.0,665.0,1.0,36.0,4.0,350.0,4.0,7.716,0.023,0.997,0.47,90.268
50.0,0.0,1.0,212.0,4.0,5.0,5.0,519.0,113.0,92.0,8.0,2095950500.0,0.6,0.0,47.0,0.52,0.0,2111694700.0,1290344200.0,71.0,1.0,679.0,1.0,35.0,4.0,350.0,4.0,5.071,0.023,0.996,0.472,90.188
50.0,0.0,1.0,227.0,4.0,5.0,5.0,545.0,107.0,89.0,8.0,2049881300.0,0.61,0.0,79.0,0.53,0.0,1981392900.0,1374904800.0,68.0,1.0,697.0,1.0,35.0,4.0,330.0,4.0,0.335,0.022,0.995,0.512,88.924
50.0,0.0,1.0,230.0,4.0,5.0,5.0,536.0,103.0,90.0,8.0,2024750100.0,0.62,0.0,79.0,0.54,0.0,2007153700.0,1357365100.0,65.0,1.0,687.0,1.0,35.0,4.0,330.0,4.0,0.885,0.023,0.997,0.478,88.756
51.0,0.0,1.0,212.0,4.0,5.0,5.0,518.0,115.0,90.0,8.0,2081915800.0,0.6,0.0,47.0,0.5,0.0,2123834500.0,1253818100.0,67.0,1.0,675.0,1.0,35.0,4.0,350.0,4.0,7.966,0.023,0.997,0.5,88.498
51.0,0.0,1.0,211.0,4.0,5.0,5.0,519.0,116.0,97.0,8.0,2098060700.0,0.59,0.0,47.0,0.51,0.0,2113267700.0,1246552700.0,69.0,1.0,661.0,1.0,35.0,4.0,350.0,4.0,6.898,0.024,0.998,0.479,88.367
51.0,0.0,1.0,213.0,4.0,5.0,5.0,532.0,110.0,88.0,8.0,2066618400.0,0.61,0.0,47.0,0.52,0.0,2121107200.0,1207257300.0,68.0,1.0,669.0,1.0,36.0,4.0,350.0,4.0,9.993,0.021,0.996,0.543,87.021
50.0,0.0,1.0,206.0,4.0,5.0,5.0,515.0,111.0,93.0,8.0,2120639900.0,0.62,0.0,47.0,0.52,0.0,2097782900.0,1243730700.0,70.0,1.0,663.0,1.0,35.0,4.0,350.0,4.0,7.176,0.023,0.997,0.501,86.452
52.0,0.0,1.0,203.0,4.0,5.0,5.0,533.0,115.0,97.0,8.0,2092127600.0,0.59,0.0,79.0,0.52,0.0,2089698600.0,1244880300.0,70.0,1.0,644.0,1.0,36.0,4.0,346.0,4.0,6.751,0.025,0.998,0.468,84.525
50.0,0.0,1.0,230.0,4.0,5.0,5.0,558.0,109.0,91.0,8.0,2004307800.0,0.61,0.0,79.0,0.55,0.0,2028891100.0,1338898000.0,64.0,1.0,660.0,1.0,35.0,4.0,330.0,4.0,0.531,0.023,0.997,0.511,84.203
50.0,0.0,1.0,209.0,4.0,5.0,5.0,537.0,114.0,91.0,8.0,2119422100.0,0.6,0.0,47.0,0.52,0.0,2111027500.0,1258626300.0,69.0,1.0,667.0,1.0,36.0,4.0,350.0,4.0,7.551,0.023,0.998,0.514,82.866
50.0,0.0,1.0,214.0,4.0,5.0,5.0,516.0,112.0,88.0,8.0,2115037200.0,0.61,0.0,47.0,0.52,0.0,2104438300.0,1294645600.0,70.0,1.0,688.0,1.0,36.0,4.0,347.0,4.0,7.551,0.025,0.997,0.496,80.743
51.0,0.0,1.0,231.0,4.0,5.0,5.0,548.0,105.0,90.0,8.0,2022345900.0,0.61,0.0,79.0,0.54,0.0,1993484800.0,1396365300.0,67.0,1.0,674.0,1.0,36.0,4.0,318.0,4.0,0.917,0.024,0.996,0.504,80.697
