spark.broadcast.blockSize,spark.broadcast.checksum,spark.broadcast.compress,spark.default.parallelism,spark.executor.cores,spark.executor.instances,spark.executor.memory,spark.executor.memoryOverhead,spark.kryoserializer.buffer,spark.kryoserializer.buffer.max,spark.locality.wait,spark.maxRemoteBlockSizeFetchToMem,spark.memory.fraction,spark.memory.offHeap.enabled,spark.memory.offHeap.size,spark.memory.storageFraction,spark.rdd.compress,spark.reducer.maxBlocksInFlightPerAddress,spark.reducer.maxReqsInFlight,spark.reducer.maxSizeInFlight,spark.scheduler.mode,spark.scheduler.revive.interval,spark.shuffle.compress,spark.shuffle.file.buffer,spark.shuffle.io.numConnectionsPerPeer,spark.shuffle.sort.bypassMergeThreshold,spark.storage.memoryMapThreshold,range,dissimilarity_value,cos_distance,Euclidean_distance,distance
48.0,1.0,0.0,475.0,4.0,6.0,7.0,543.0,91.0,86.0,8.0,1530922100.0,0.88,1.0,487.0,0.87,0.0,1117984500.0,1738274000.0,37.0,1.0,901.0,1.0,43.0,3.0,343.0,2.0,0.239,0.009,0.998,0.212,495.519
48.0,1.0,0.0,483.0,4.0,6.0,7.0,540.0,95.0,88.0,8.0,1500814700.0,0.88,1.0,492.0,0.89,0.0,1089505500.0,1740395900.0,35.0,1.0,895.0,1.0,43.0,3.0,343.0,2.0,4.423,0.007,0.998,0.282,495.138
47.0,1.0,0.0,487.0,4.0,6.0,7.0,539.0,95.0,90.0,8.0,1506673300.0,0.88,1.0,469.0,0.87,0.0,1084449800.0,1764350500.0,35.0,1.0,896.0,1.0,42.0,3.0,335.0,2.0,2.352,0.007,0.997,0.28,483.304
47.0,1.0,0.0,474.0,4.0,6.0,7.0,533.0,95.0,92.0,8.0,1524554900.0,0.89,1.0,482.0,0.85,0.0,1116752900.0,1738905600.0,35.0,1.0,898.0,1.0,42.0,3.0,333.0,2.0,2.069,0.008,0.998,0.295,435.569
47.0,1.0,0.0,476.0,4.0,6.0,7.0,535.0,96.0,89.0,8.0,1523297700.0,0.9,1.0,448.0,0.85,0.0,1099605000.0,1791603500.0,36.0,1.0,894.0,1.0,43.0,3.0,335.0,2.0,2.097,0.009,0.998,0.254,422.453
48.0,1.0,0.0,490.0,4.0,6.0,7.0,537.0,94.0,88.0,8.0,1511919900.0,0.9,1.0,495.0,0.88,0.0,1073741800.0,1788486100.0,35.0,1.0,914.0,1.0,44.0,3.0,343.0,2.0,4.434,0.009,0.998,0.274,412.724
48.0,1.0,0.0,462.0,4.0,6.0,7.0,538.0,91.0,90.0,8.0,1518952600.0,0.9,1.0,471.0,0.86,0.0,1086342400.0,1766528800.0,35.0,1.0,895.0,1.0,42.0,3.0,333.0,2.0,2.083,0.008,0.997,0.291,411.742
48.0,1.0,0.0,466.0,4.0,6.0,7.0,536.0,95.0,87.0,8.0,1516105000.0,0.89,1.0,488.0,0.87,0.0,1127346700.0,1729305100.0,37.0,1.0,889.0,1.0,42.0,3.0,333.0,2.0,0.101,0.009,0.998,0.258,408.019
47.0,1.0,0.0,471.0,4.0,6.0,7.0,543.0,92.0,88.0,8.0,1533932800.0,0.88,1.0,481.0,0.89,0.0,1073741800.0,1764170600.0,36.0,1.0,900.0,1.0,42.0,3.0,338.0,2.0,4.382,0.009,0.997,0.282,407.465
48.0,1.0,0.0,475.0,4.0,6.0,7.0,539.0,92.0,90.0,8.0,1501932000.0,0.9,1.0,474.0,0.87,0.0,1073741800.0,1764429800.0,34.0,1.0,911.0,1.0,43.0,3.0,339.0,2.0,4.874,0.007,0.998,0.331,403.107
48.0,1.0,0.0,471.0,4.0,6.0,7.0,537.0,90.0,89.0,8.0,1527227600.0,0.9,1.0,473.0,0.89,0.0,1078880000.0,1752836900.0,37.0,1.0,896.0,1.0,43.0,3.0,342.0,2.0,2.365,0.009,0.997,0.275,402.983
48.0,1.0,0.0,468.0,4.0,6.0,7.0,532.0,93.0,91.0,8.0,1493588100.0,0.89,1.0,489.0,0.89,0.0,1073741800.0,1729449600.0,36.0,1.0,902.0,1.0,43.0,3.0,339.0,2.0,4.735,0.008,0.998,0.308,397.647
48.0,1.0,0.0,470.0,4.0,6.0,7.0,532.0,94.0,89.0,8.0,1489052300.0,0.9,1.0,452.0,0.87,0.0,1073741800.0,1786371300.0,37.0,1.0,914.0,1.0,43.0,3.0,339.0,2.0,4.669,0.009,0.998,0.289,394.752
47.0,1.0,0.0,471.0,4.0,6.0,7.0,535.0,94.0,88.0,8.0,1484155400.0,0.89,1.0,482.0,0.87,0.0,1125286100.0,1716322600.0,37.0,1.0,889.0,1.0,40.0,3.0,341.0,2.0,4.285,0.009,0.997,0.28,390.391
48.0,1.0,0.0,471.0,4.0,6.0,7.0,516.0,90.0,92.0,8.0,1503210800.0,0.9,1.0,477.0,0.87,0.0,1075688100.0,1775120100.0,36.0,1.0,916.0,1.0,42.0,3.0,344.0,2.0,2.4,0.01,0.998,0.251,388.498
48.0,1.0,0.0,481.0,4.0,6.0,7.0,533.0,95.0,94.0,8.0,1515568300.0,0.9,1.0,454.0,0.86,0.0,1079323500.0,1789841900.0,35.0,1.0,908.0,1.0,43.0,3.0,340.0,2.0,2.238,0.01,0.998,0.271,386.471
47.0,1.0,0.0,480.0,4.0,6.0,7.0,544.0,98.0,84.0,8.0,1505401200.0,0.89,1.0,468.0,0.87,0.0,1104082300.0,1722963700.0,35.0,1.0,884.0,1.0,42.0,3.0,333.0,2.0,4.174,0.009,0.997,0.284,385.852
48.0,1.0,0.0,484.0,4.0,6.0,7.0,534.0,96.0,86.0,8.0,1518806500.0,0.89,1.0,500.0,0.89,0.0,1088413300.0,1716378900.0,34.0,1.0,885.0,1.0,43.0,3.0,342.0,2.0,4.263,0.01,0.998,0.25,385.32
49.0,1.0,0.0,482.0,4.0,6.0,7.0,524.0,92.0,90.0,8.0,1467970600.0,0.9,1.0,466.0,0.87,0.0,1080077000.0,1739762200.0,35.0,1.0,899.0,1.0,43.0,3.0,346.0,2.0,4.621,0.008,0.998,0.332,368.513
47.0,1.0,0.0,465.0,4.0,6.0,7.0,546.0,92.0,90.0,8.0,1519087700.0,0.88,1.0,489.0,0.89,0.0,1073741800.0,1757418600.0,35.0,1.0,895.0,1.0,42.0,3.0,346.0,2.0,6.767,0.009,0.998,0.316,366.035
48.0,1.0,0.0,486.0,4.0,6.0,7.0,544.0,96.0,90.0,8.0,1504646100.0,0.9,1.0,465.0,0.86,0.0,1077098100.0,1785048200.0,34.0,1.0,902.0,1.0,44.0,3.0,346.0,2.0,4.324,0.011,0.998,0.259,364.899
48.0,1.0,0.0,476.0,4.0,6.0,7.0,524.0,91.0,95.0,8.0,1503098800.0,0.89,1.0,464.0,0.87,0.0,1089547000.0,1786802000.0,34.0,1.0,912.0,1.0,43.0,3.0,343.0,2.0,0.277,0.009,0.997,0.293,361.348
47.0,1.0,0.0,488.0,4.0,6.0,7.0,529.0,93.0,88.0,8.0,1535850500.0,0.9,1.0,497.0,0.88,0.0,1084213800.0,1737715100.0,35.0,1.0,895.0,1.0,42.0,3.0,350.0,2.0,2.544,0.008,0.997,0.333,358.413
47.0,1.0,0.0,482.0,4.0,6.0,7.0,539.0,96.0,87.0,8.0,1486172700.0,0.88,1.0,500.0,0.88,0.0,1103049600.0,1729033200.0,36.0,1.0,889.0,1.0,42.0,3.0,341.0,2.0,2.371,0.01,0.997,0.282,358.262
47.0,1.0,0.0,471.0,4.0,6.0,7.0,535.0,91.0,90.0,8.0,1507968000.0,0.9,1.0,465.0,0.88,0.0,1073741800.0,1736325600.0,37.0,1.0,899.0,1.0,41.0,3.0,343.0,2.0,6.675,0.009,0.997,0.307,347.236
47.0,1.0,0.0,463.0,4.0,6.0,7.0,523.0,92.0,88.0,8.0,1492653000.0,0.9,1.0,447.0,0.85,0.0,1096328700.0,1767272200.0,37.0,1.0,910.0,1.0,42.0,3.0,337.0,2.0,2.314,0.01,0.997,0.303,340.311
48.0,1.0,0.0,472.0,4.0,6.0,7.0,519.0,91.0,91.0,8.0,1524254200.0,0.89,1.0,467.0,0.86,0.0,1131119600.0,1766893000.0,37.0,1.0,904.0,1.0,42.0,3.0,335.0,2.0,0.189,0.011,0.998,0.265,340.086
47.0,1.0,0.0,467.0,4.0,6.0,7.0,563.0,93.0,87.0,8.0,1529807600.0,0.85,1.0,490.0,0.87,0.0,1073741800.0,1770670600.0,35.0,1.0,898.0,1.0,43.0,3.0,335.0,2.0,4.266,0.009,0.997,0.322,328.028
47.0,1.0,0.0,482.0,4.0,6.0,7.0,541.0,98.0,90.0,8.0,1507204400.0,0.9,1.0,470.0,0.87,0.0,1073741800.0,1775574000.0,35.0,1.0,890.0,1.0,43.0,3.0,350.0,2.0,7.038,0.008,0.998,0.381,324.607
47.0,1.0,0.0,471.0,4.0,6.0,7.0,544.0,92.0,89.0,8.0,1530002400.0,0.89,1.0,462.0,0.86,0.0,1130573000.0,1747985500.0,38.0,1.0,906.0,1.0,42.0,3.0,335.0,2.0,0.018,0.01,0.998,0.301,323.182
48.0,1.0,0.0,489.0,4.0,6.0,7.0,535.0,94.0,87.0,8.0,1502390700.0,0.9,1.0,501.0,0.86,0.0,1122101200.0,1732029800.0,35.0,1.0,895.0,1.0,41.0,3.0,349.0,2.0,2.211,0.01,0.997,0.301,318.503
47.0,1.0,0.0,473.0,4.0,6.0,7.0,534.0,92.0,90.0,8.0,1536559500.0,0.9,1.0,495.0,0.87,0.0,1088309000.0,1735651100.0,36.0,1.0,887.0,1.0,41.0,3.0,345.0,2.0,2.477,0.01,0.996,0.326,316.134
48.0,1.0,0.0,478.0,4.0,6.0,7.0,542.0,98.0,87.0,8.0,1468723300.0,0.9,1.0,465.0,0.87,0.0,1073741800.0,1741039900.0,35.0,1.0,901.0,1.0,45.0,3.0,345.0,2.0,6.834,0.01,0.998,0.332,312.831
47.0,1.0,0.0,482.0,4.0,6.0,7.0,537.0,94.0,89.0,8.0,1511152900.0,0.87,1.0,498.0,0.86,0.0,1136438800.0,1739259400.0,35.0,1.0,895.0,1.0,42.0,3.0,335.0,2.0,0.08,0.009,0.998,0.365,306.519
47.0,1.0,0.0,480.0,4.0,6.0,7.0,523.0,97.0,92.0,8.0,1504429200.0,0.9,1.0,452.0,0.85,0.0,1129475500.0,1774052400.0,36.0,1.0,903.0,1.0,43.0,3.0,344.0,2.0,2.297,0.01,0.996,0.316,306.127
47.0,1.0,0.0,469.0,4.0,6.0,7.0,546.0,95.0,89.0,8.0,1494825600.0,0.9,1.0,439.0,0.85,0.0,1141723100.0,1744640000.0,36.0,1.0,888.0,1.0,42.0,3.0,338.0,2.0,0.008,0.011,0.998,0.3,303.78
48.0,1.0,0.0,463.0,4.0,6.0,7.0,544.0,88.0,91.0,8.0,1499576000.0,0.87,1.0,474.0,0.87,0.0,1119246300.0,1761074800.0,36.0,1.0,905.0,1.0,42.0,3.0,337.0,2.0,2.117,0.011,0.997,0.319,294.411
47.0,1.0,0.0,474.0,4.0,6.0,7.0,553.0,95.0,91.0,8.0,1513492900.0,0.9,1.0,486.0,0.89,0.0,1073741800.0,1754361300.0,35.0,1.0,894.0,1.0,43.0,3.0,346.0,2.0,5.044,0.008,0.997,0.415,289.931
47.0,1.0,0.0,485.0,4.0,6.0,7.0,521.0,96.0,91.0,8.0,1523656600.0,0.9,1.0,468.0,0.89,0.0,1073741800.0,1741897000.0,35.0,1.0,897.0,1.0,44.0,3.0,344.0,2.0,7.02,0.008,0.998,0.415,287.976
47.0,1.0,0.0,483.0,4.0,6.0,7.0,528.0,95.0,92.0,8.0,1495132800.0,0.9,1.0,475.0,0.88,0.0,1073741800.0,1717072600.0,35.0,1.0,891.0,1.0,41.0,3.0,344.0,2.0,6.826,0.009,0.996,0.395,284.046
47.0,1.0,0.0,489.0,4.0,6.0,7.0,537.0,95.0,90.0,8.0,1509103600.0,0.9,1.0,510.0,0.89,0.0,1090837000.0,1735496300.0,36.0,1.0,895.0,1.0,43.0,3.0,345.0,2.0,4.623,0.01,0.997,0.352,283.682
47.0,1.0,0.0,488.0,4.0,6.0,7.0,529.0,96.0,90.0,8.0,1490124000.0,0.9,1.0,504.0,0.88,0.0,1073741800.0,1746500100.0,35.0,1.0,884.0,1.0,43.0,3.0,349.0,2.0,6.859,0.01,0.998,0.363,280.93
48.0,1.0,0.0,461.0,4.0,6.0,7.0,554.0,89.0,88.0,8.0,1551095600.0,0.88,1.0,494.0,0.87,0.0,1089094100.0,1788355600.0,36.0,1.0,906.0,1.0,43.0,3.0,336.0,2.0,2.169,0.011,0.997,0.319,277.037
48.0,1.0,0.0,459.0,4.0,6.0,7.0,528.0,92.0,90.0,8.0,1520724000.0,0.9,1.0,461.0,0.86,0.0,1115681800.0,1744697300.0,36.0,1.0,889.0,1.0,41.0,3.0,333.0,2.0,0.051,0.01,0.997,0.353,274.287
48.0,1.0,0.0,460.0,4.0,6.0,7.0,552.0,91.0,92.0,8.0,1541356700.0,0.88,1.0,478.0,0.86,0.0,1092221200.0,1769789600.0,36.0,1.0,895.0,1.0,43.0,3.0,333.0,2.0,0.124,0.011,0.997,0.322,273.64
47.0,1.0,0.0,494.0,4.0,6.0,7.0,537.0,96.0,87.0,8.0,1529599200.0,0.9,1.0,478.0,0.88,0.0,1073741800.0,1781498800.0,35.0,1.0,912.0,1.0,44.0,3.0,346.0,2.0,7.109,0.009,0.999,0.419,271.923
48.0,1.0,0.0,467.0,4.0,6.0,7.0,531.0,92.0,93.0,8.0,1473328000.0,0.88,1.0,467.0,0.85,0.0,1122335200.0,1764379800.0,35.0,1.0,908.0,1.0,41.0,3.0,335.0,2.0,0.189,0.01,0.996,0.363,271.62
47.0,1.0,0.0,477.0,4.0,6.0,7.0,543.0,94.0,84.0,8.0,1492850300.0,0.87,1.0,495.0,0.87,0.0,1127810600.0,1709738900.0,35.0,1.0,889.0,1.0,42.0,3.0,331.0,2.0,2.061,0.011,0.998,0.338,269.902
48.0,1.0,0.0,461.0,4.0,6.0,7.0,520.0,90.0,86.0,8.0,1512156700.0,0.9,1.0,478.0,0.85,0.0,1140926500.0,1727249400.0,37.0,1.0,898.0,1.0,43.0,3.0,334.0,2.0,2.083,0.011,0.998,0.331,266.707
47.0,1.0,0.0,481.0,4.0,6.0,7.0,549.0,94.0,93.0,8.0,1517172700.0,0.9,1.0,449.0,0.88,0.0,1073741800.0,1770353700.0,35.0,1.0,899.0,1.0,43.0,3.0,349.0,2.0,6.764,0.01,0.997,0.389,260.512
47.0,1.0,0.0,459.0,4.0,6.0,7.0,521.0,93.0,94.0,8.0,1519249300.0,0.89,1.0,469.0,0.85,0.0,1121374500.0,1762708000.0,36.0,1.0,877.0,1.0,41.0,3.0,338.0,2.0,2.137,0.011,0.996,0.347,257.626
48.0,1.0,0.0,483.0,4.0,6.0,7.0,522.0,93.0,88.0,8.0,1508833500.0,0.9,1.0,491.0,0.9,0.0,1073741800.0,1725555700.0,35.0,1.0,899.0,1.0,43.0,3.0,349.0,2.0,7.208,0.008,0.998,0.458,256.658
47.0,1.0,0.0,478.0,4.0,6.0,7.0,542.0,93.0,85.0,8.0,1520964200.0,0.89,1.0,495.0,0.9,0.0,1073741800.0,1723727500.0,36.0,1.0,883.0,1.0,43.0,3.0,344.0,2.0,6.878,0.01,0.997,0.383,255.137
48.0,1.0,0.0,486.0,4.0,6.0,7.0,524.0,93.0,90.0,8.0,1489389800.0,0.9,1.0,460.0,0.89,0.0,1073741800.0,1767817000.0,35.0,1.0,910.0,1.0,44.0,3.0,347.0,2.0,5.069,0.01,0.998,0.416,252.158
48.0,1.0,0.0,496.0,4.0,6.0,7.0,542.0,95.0,91.0,8.0,1498977800.0,0.9,1.0,457.0,0.88,0.0,1073741800.0,1782729200.0,35.0,1.0,918.0,1.0,43.0,3.0,345.0,2.0,6.858,0.01,0.997,0.389,249.311
48.0,1.0,0.0,483.0,4.0,6.0,7.0,545.0,96.0,89.0,8.0,1518945300.0,0.9,1.0,470.0,0.88,0.0,1073741800.0,1757443500.0,33.0,1.0,899.0,1.0,44.0,3.0,345.0,2.0,7.015,0.01,0.998,0.392,247.627
47.0,1.0,0.0,482.0,4.0,6.0,7.0,543.0,96.0,89.0,8.0,1473899000.0,0.9,1.0,427.0,0.86,0.0,1073741800.0,1757154200.0,35.0,1.0,908.0,1.0,42.0,3.0,332.0,2.0,6.613,0.012,0.996,0.345,243.071
48.0,1.0,0.0,474.0,4.0,6.0,7.0,536.0,91.0,87.0,8.0,1527818200.0,0.9,1.0,471.0,0.89,0.0,1073741800.0,1763689500.0,37.0,1.0,903.0,1.0,42.0,3.0,348.0,2.0,7.035,0.01,0.997,0.404,242.449
48.0,1.0,0.0,480.0,4.0,6.0,7.0,555.0,97.0,85.0,8.0,1520428400.0,0.89,1.0,506.0,0.88,0.0,1130566500.0,1720895000.0,36.0,1.0,877.0,1.0,42.0,3.0,344.0,2.0,2.241,0.014,0.997,0.297,238.672
47.0,1.0,0.0,494.0,4.0,6.0,7.0,534.0,96.0,90.0,8.0,1520080500.0,0.9,1.0,487.0,0.88,0.0,1074073600.0,1747678700.0,36.0,1.0,890.0,1.0,42.0,3.0,350.0,2.0,4.564,0.011,0.996,0.394,236.328
48.0,1.0,0.0,463.0,4.0,6.0,7.0,524.0,91.0,91.0,8.0,1499918600.0,0.88,1.0,454.0,0.85,0.0,1162826600.0,1766038500.0,37.0,1.0,904.0,1.0,42.0,3.0,340.0,2.0,0.142,0.013,0.998,0.33,234.687
47.0,1.0,0.0,489.0,4.0,6.0,7.0,533.0,96.0,90.0,8.0,1506671100.0,0.9,1.0,479.0,0.89,0.0,1073741800.0,1728249900.0,35.0,1.0,886.0,1.0,43.0,3.0,350.0,2.0,7.442,0.008,0.998,0.513,233.583
47.0,1.0,0.0,459.0,4.0,6.0,7.0,546.0,94.0,86.0,8.0,1495227400.0,0.9,1.0,440.0,0.84,0.0,1116762400.0,1743493400.0,36.0,1.0,892.0,1.0,42.0,3.0,327.0,2.0,2.09,0.012,0.998,0.36,232.023
48.0,1.0,0.0,493.0,4.0,6.0,7.0,534.0,95.0,90.0,8.0,1508556500.0,0.9,1.0,478.0,0.89,0.0,1073741800.0,1775872500.0,35.0,1.0,904.0,1.0,44.0,3.0,350.0,2.0,7.168,0.009,0.998,0.459,229.361
48.0,1.0,0.0,478.0,4.0,6.0,7.0,540.0,98.0,90.0,8.0,1478407000.0,0.89,1.0,490.0,0.88,0.0,1113652400.0,1714558200.0,36.0,1.0,879.0,1.0,41.0,3.0,346.0,2.0,2.423,0.013,0.996,0.346,227.213
48.0,1.0,0.0,469.0,4.0,6.0,7.0,552.0,91.0,91.0,8.0,1507466600.0,0.89,1.0,465.0,0.85,0.0,1110673400.0,1807255600.0,35.0,1.0,902.0,1.0,42.0,3.0,333.0,2.0,0.075,0.01,0.996,0.43,226.308
48.0,1.0,0.0,482.0,4.0,6.0,7.0,531.0,96.0,93.0,8.0,1502177800.0,0.9,1.0,476.0,0.89,0.0,1073741800.0,1773439200.0,36.0,1.0,888.0,1.0,43.0,3.0,345.0,2.0,5.026,0.01,0.997,0.428,225.609
48.0,1.0,0.0,460.0,4.0,6.0,7.0,528.0,89.0,90.0,8.0,1527182000.0,0.89,1.0,482.0,0.86,0.0,1142135400.0,1751288300.0,38.0,1.0,896.0,1.0,41.0,3.0,339.0,2.0,0.087,0.013,0.998,0.339,221.735
47.0,1.0,0.0,491.0,4.0,6.0,7.0,526.0,96.0,89.0,8.0,1494135300.0,0.9,1.0,457.0,0.88,0.0,1073741800.0,1748298900.0,34.0,1.0,895.0,1.0,44.0,3.0,344.0,2.0,7.297,0.009,0.998,0.485,220.394
47.0,1.0,0.0,466.0,4.0,6.0,7.0,552.0,92.0,90.0,8.0,1494191400.0,0.87,1.0,461.0,0.84,0.0,1102240000.0,1736132200.0,33.0,1.0,894.0,1.0,42.0,3.0,327.0,2.0,0.037,0.012,0.997,0.376,220.311
48.0,1.0,0.0,483.0,4.0,6.0,7.0,541.0,92.0,89.0,8.0,1562074000.0,0.9,1.0,487.0,0.9,0.0,1073741800.0,1784763500.0,36.0,1.0,896.0,1.0,43.0,3.0,350.0,2.0,6.754,0.012,0.997,0.371,219.376
47.0,1.0,0.0,465.0,4.0,6.0,7.0,530.0,92.0,92.0,8.0,1510937300.0,0.88,1.0,464.0,0.86,0.0,1165628300.0,1789696100.0,36.0,1.0,909.0,1.0,42.0,3.0,336.0,2.0,0.114,0.01,0.995,0.462,214.297
47.0,1.0,0.0,472.0,4.0,6.0,7.0,539.0,97.0,90.0,8.0,1525251200.0,0.9,1.0,467.0,0.88,0.0,1154511100.0,1754981900.0,40.0,1.0,885.0,1.0,43.0,3.0,339.0,2.0,2.19,0.013,0.996,0.35,213.306
47.0,1.0,0.0,477.0,4.0,6.0,7.0,519.0,97.0,92.0,8.0,1484960900.0,0.9,1.0,480.0,0.89,0.0,1073741800.0,1759486300.0,33.0,1.0,898.0,1.0,42.0,3.0,348.0,2.0,7.069,0.012,0.999,0.39,211.937
48.0,1.0,0.0,460.0,4.0,6.0,7.0,537.0,94.0,90.0,8.0,1498522100.0,0.86,1.0,471.0,0.86,0.0,1168317800.0,1763097100.0,36.0,1.0,879.0,1.0,42.0,3.0,332.0,2.0,0.084,0.012,0.997,0.404,211.844
47.0,1.0,0.0,478.0,4.0,6.0,7.0,543.0,96.0,90.0,8.0,1524322600.0,0.9,1.0,482.0,0.9,0.0,1073741800.0,1747817000.0,36.0,1.0,892.0,1.0,43.0,3.0,350.0,2.0,7.27,0.01,0.997,0.491,209.437
47.0,1.0,0.0,489.0,4.0,6.0,7.0,521.0,97.0,92.0,8.0,1504824600.0,0.89,1.0,491.0,0.87,0.0,1073741800.0,1785623600.0,32.0,1.0,897.0,1.0,42.0,3.0,341.0,2.0,4.624,0.013,0.997,0.361,207.291
46.0,1.0,0.0,457.0,4.0,6.0,7.0,532.0,95.0,93.0,8.0,1526444300.0,0.89,1.0,446.0,0.85,0.0,1088738800.0,1791807500.0,38.0,1.0,907.0,1.0,42.0,3.0,329.0,2.0,0.106,0.015,0.997,0.335,205.294
48.0,1.0,0.0,497.0,4.0,6.0,7.0,541.0,96.0,92.0,8.0,1514804100.0,0.9,1.0,479.0,0.88,0.0,1073741800.0,1786365700.0,35.0,1.0,906.0,1.0,44.0,3.0,350.0,2.0,4.933,0.011,0.997,0.427,204.389
47.0,1.0,0.0,488.0,4.0,6.0,7.0,515.0,96.0,91.0,8.0,1545605600.0,0.9,1.0,492.0,0.9,0.0,1073741800.0,1757086100.0,35.0,1.0,887.0,1.0,43.0,3.0,350.0,2.0,4.893,0.012,0.997,0.425,200.491
48.0,1.0,0.0,471.0,4.0,6.0,7.0,545.0,88.0,86.0,8.0,1545782800.0,0.86,1.0,490.0,0.87,0.0,1159115600.0,1736652800.0,37.0,1.0,893.0,1.0,42.0,3.0,342.0,2.0,0.09,0.015,0.997,0.34,199.968
48.0,1.0,0.0,465.0,4.0,6.0,7.0,533.0,90.0,90.0,8.0,1513964900.0,0.86,1.0,482.0,0.85,0.0,1167584800.0,1740066400.0,35.0,1.0,892.0,1.0,42.0,3.0,335.0,2.0,0.05,0.011,0.998,0.446,199.454
47.0,1.0,0.0,480.0,4.0,6.0,7.0,536.0,98.0,89.0,8.0,1537768200.0,0.89,1.0,518.0,0.9,0.0,1073741800.0,1717017300.0,34.0,1.0,879.0,1.0,42.0,3.0,343.0,2.0,4.642,0.014,0.996,0.373,197.343
48.0,1.0,0.0,489.0,4.0,6.0,7.0,529.0,91.0,90.0,8.0,1498699900.0,0.9,1.0,508.0,0.89,0.0,1073741800.0,1710940900.0,34.0,1.0,884.0,1.0,42.0,3.0,350.0,2.0,6.632,0.014,0.996,0.368,190.647
47.0,1.0,0.0,477.0,4.0,6.0,7.0,560.0,99.0,86.0,8.0,1503037200.0,0.88,1.0,501.0,0.87,0.0,1124444400.0,1717144300.0,35.0,1.0,869.0,1.0,41.0,3.0,339.0,2.0,2.168,0.014,0.995,0.386,189.506
47.0,1.0,0.0,460.0,4.0,6.0,7.0,533.0,96.0,87.0,8.0,1493284200.0,0.89,1.0,467.0,0.85,0.0,1146382300.0,1714851100.0,37.0,1.0,876.0,1.0,40.0,3.0,329.0,2.0,0.14,0.013,0.997,0.401,187.844
