spark.broadcast.blockSize,spark.broadcast.checksum,spark.broadcast.compress,spark.default.parallelism,spark.executor.cores,spark.executor.instances,spark.executor.memory,spark.executor.memoryOverhead,spark.kryoserializer.buffer,spark.kryoserializer.buffer.max,spark.locality.wait,spark.maxRemoteBlockSizeFetchToMem,spark.memory.fraction,spark.memory.offHeap.enabled,spark.memory.offHeap.size,spark.memory.storageFraction,spark.rdd.compress,spark.reducer.maxBlocksInFlightPerAddress,spark.reducer.maxReqsInFlight,spark.reducer.maxSizeInFlight,spark.scheduler.mode,spark.scheduler.revive.interval,spark.shuffle.compress,spark.shuffle.file.buffer,spark.shuffle.io.numConnectionsPerPeer,spark.shuffle.sort.bypassMergeThreshold,spark.storage.memoryMapThreshold,range,dissimilarity_value,cos_distance,Euclidean_distance,distance
32.0,1.0,0.0,372.0,4.0,9.0,10.0,877.0,106.0,93.0,5.0,1256525600.0,0.72,0.0,318.0,0.71,1.0,1689663000.0,1716615600.0,44.0,0.0,762.0,1.0,39.0,3.0,350.0,8.0,12.385,0.065,0.999,0.371,41.589
32.0,1.0,0.0,367.0,4.0,9.0,10.0,877.0,110.0,94.0,5.0,1241351700.0,0.72,0.0,294.0,0.71,1.0,1695944200.0,1741896700.0,43.0,0.0,764.0,1.0,39.0,3.0,350.0,8.0,7.915,0.061,0.999,0.398,41.318
32.0,1.0,0.0,370.0,4.0,9.0,10.0,877.0,109.0,92.0,5.0,1233115100.0,0.73,0.0,309.0,0.71,1.0,1679017600.0,1744583400.0,43.0,0.0,761.0,1.0,39.0,3.0,350.0,8.0,10.066,0.062,0.999,0.391,41.083
32.0,1.0,0.0,372.0,4.0,9.0,10.0,877.0,110.0,93.0,5.0,1220689400.0,0.72,0.0,284.0,0.71,1.0,1718404100.0,1744728000.0,44.0,0.0,763.0,1.0,38.0,3.0,350.0,8.0,11.883,0.062,0.999,0.392,40.927
32.0,1.0,0.0,376.0,4.0,9.0,10.0,877.0,113.0,94.0,5.0,1242555300.0,0.73,0.0,288.0,0.71,1.0,1698368800.0,1737896000.0,43.0,0.0,762.0,1.0,39.0,3.0,350.0,8.0,8.027,0.062,0.999,0.396,40.763
32.0,1.0,0.0,372.0,4.0,9.0,10.0,877.0,113.0,93.0,5.0,1201659000.0,0.72,0.0,292.0,0.71,1.0,1724998700.0,1747477800.0,43.0,0.0,766.0,1.0,39.0,3.0,350.0,8.0,12.318,0.061,0.999,0.402,40.559
32.0,1.0,0.0,374.0,4.0,9.0,10.0,877.0,109.0,96.0,5.0,1249707100.0,0.73,0.0,304.0,0.71,1.0,1684831700.0,1727832300.0,43.0,0.0,760.0,1.0,38.0,3.0,350.0,8.0,10.203,0.062,0.999,0.397,40.452
32.0,1.0,0.0,369.0,4.0,9.0,10.0,877.0,109.0,94.0,5.0,1222771800.0,0.72,0.0,324.0,0.71,1.0,1684289300.0,1718537600.0,43.0,0.0,768.0,1.0,40.0,3.0,350.0,8.0,10.389,0.065,0.999,0.383,40.043
32.0,1.0,0.0,369.0,4.0,9.0,10.0,877.0,110.0,96.0,5.0,1227978200.0,0.73,0.0,310.0,0.71,1.0,1681455500.0,1737995600.0,44.0,0.0,768.0,1.0,39.0,3.0,350.0,8.0,12.414,0.06,0.999,0.418,40.01
32.0,1.0,0.0,362.0,4.0,9.0,10.0,877.0,108.0,96.0,5.0,1243231700.0,0.72,0.0,328.0,0.71,1.0,1707938000.0,1756669400.0,44.0,0.0,768.0,1.0,39.0,3.0,350.0,8.0,10.151,0.065,0.999,0.387,39.94
32.0,1.0,0.0,367.0,4.0,9.0,10.0,877.0,109.0,95.0,5.0,1244441000.0,0.72,0.0,325.0,0.71,1.0,1664221300.0,1720480300.0,44.0,0.0,767.0,1.0,40.0,3.0,350.0,8.0,9.99,0.065,0.999,0.389,39.372
32.0,1.0,0.0,362.0,4.0,9.0,10.0,877.0,107.0,96.0,5.0,1248494300.0,0.72,0.0,323.0,0.71,1.0,1669921500.0,1721086000.0,44.0,0.0,767.0,1.0,38.0,3.0,350.0,8.0,9.951,0.066,0.999,0.387,39.289
32.0,1.0,0.0,371.0,4.0,9.0,10.0,877.0,110.0,94.0,5.0,1219033200.0,0.72,0.0,290.0,0.71,1.0,1719636500.0,1738779100.0,44.0,0.0,762.0,1.0,39.0,3.0,350.0,8.0,12.264,0.06,0.999,0.425,39.068
32.0,1.0,0.0,367.0,4.0,9.0,10.0,877.0,110.0,94.0,5.0,1208855600.0,0.71,0.0,313.0,0.71,1.0,1708824300.0,1732001000.0,44.0,0.0,767.0,1.0,38.0,3.0,350.0,8.0,12.495,0.063,0.999,0.412,38.689
32.0,1.0,0.0,369.0,4.0,9.0,10.0,877.0,110.0,96.0,5.0,1249991200.0,0.73,0.0,319.0,0.71,1.0,1671640300.0,1731697900.0,44.0,0.0,766.0,1.0,39.0,3.0,350.0,8.0,5.741,0.062,0.999,0.421,38.423
32.0,1.0,0.0,365.0,4.0,9.0,10.0,877.0,108.0,96.0,5.0,1243760400.0,0.72,0.0,298.0,0.7,1.0,1689495900.0,1727317000.0,44.0,0.0,761.0,1.0,39.0,3.0,350.0,8.0,5.772,0.061,0.999,0.429,38.296
32.0,1.0,0.0,373.0,4.0,9.0,10.0,877.0,114.0,93.0,5.0,1214873500.0,0.72,0.0,303.0,0.71,1.0,1700344600.0,1734464800.0,43.0,0.0,765.0,1.0,39.0,3.0,350.0,8.0,12.262,0.062,0.999,0.425,38.106
32.0,1.0,0.0,370.0,4.0,9.0,10.0,877.0,111.0,95.0,5.0,1241719800.0,0.72,0.0,325.0,0.71,1.0,1679895200.0,1750072300.0,44.0,0.0,764.0,1.0,40.0,3.0,350.0,8.0,7.731,0.063,0.999,0.414,38.042
32.0,1.0,0.0,366.0,4.0,9.0,10.0,877.0,108.0,92.0,5.0,1270375600.0,0.72,0.0,326.0,0.71,1.0,1693904800.0,1729973200.0,43.0,0.0,764.0,1.0,38.0,3.0,350.0,8.0,7.974,0.068,0.999,0.389,37.989
32.0,1.0,0.0,374.0,4.0,9.0,10.0,877.0,108.0,96.0,5.0,1269772800.0,0.72,0.0,320.0,0.72,1.0,1683661800.0,1738307700.0,44.0,0.0,764.0,1.0,39.0,3.0,350.0,8.0,7.81,0.064,0.999,0.422,36.999
32.0,1.0,0.0,366.0,4.0,9.0,10.0,877.0,107.0,95.0,5.0,1246985200.0,0.72,0.0,314.0,0.71,1.0,1669812100.0,1733899800.0,44.0,0.0,759.0,1.0,38.0,3.0,350.0,8.0,7.985,0.064,0.999,0.424,36.652
32.0,1.0,0.0,370.0,4.0,9.0,10.0,877.0,113.0,96.0,5.0,1187398100.0,0.72,0.0,285.0,0.71,1.0,1718494500.0,1727592800.0,43.0,0.0,765.0,1.0,41.0,3.0,350.0,8.0,12.294,0.063,0.999,0.434,36.536
32.0,1.0,0.0,368.0,4.0,9.0,10.0,877.0,108.0,94.0,5.0,1246063700.0,0.72,0.0,318.0,0.71,1.0,1647805800.0,1743795700.0,44.0,0.0,761.0,1.0,40.0,3.0,350.0,8.0,9.926,0.065,0.999,0.427,36.088
32.0,1.0,0.0,368.0,4.0,9.0,10.0,877.0,106.0,93.0,5.0,1250737700.0,0.71,0.0,317.0,0.71,1.0,1687898100.0,1719587100.0,43.0,0.0,763.0,1.0,38.0,3.0,350.0,8.0,12.204,0.067,0.999,0.418,35.844
32.0,1.0,0.0,364.0,4.0,9.0,10.0,877.0,109.0,97.0,5.0,1256767200.0,0.73,0.0,308.0,0.71,1.0,1665347600.0,1737210600.0,44.0,0.0,763.0,1.0,39.0,3.0,350.0,8.0,10.173,0.061,0.999,0.459,35.671
32.0,1.0,0.0,373.0,4.0,9.0,10.0,877.0,112.0,93.0,5.0,1209993500.0,0.72,0.0,291.0,0.71,1.0,1721305900.0,1744202800.0,43.0,0.0,761.0,1.0,40.0,3.0,350.0,8.0,12.474,0.062,0.999,0.452,35.551
32.0,1.0,0.0,371.0,4.0,9.0,10.0,877.0,112.0,96.0,5.0,1209305000.0,0.73,0.0,313.0,0.72,1.0,1704836600.0,1748059400.0,43.0,0.0,764.0,1.0,39.0,3.0,350.0,8.0,12.524,0.061,0.999,0.464,35.428
32.0,1.0,0.0,369.0,4.0,9.0,10.0,877.0,109.0,95.0,5.0,1254345600.0,0.72,0.0,320.0,0.71,1.0,1676710400.0,1734837600.0,44.0,0.0,766.0,1.0,39.0,3.0,350.0,8.0,7.744,0.063,0.999,0.447,35.387
32.0,1.0,0.0,372.0,4.0,9.0,10.0,877.0,111.0,96.0,5.0,1245334900.0,0.72,0.0,304.0,0.71,1.0,1665493800.0,1706723000.0,44.0,0.0,766.0,1.0,39.0,3.0,350.0,8.0,7.733,0.061,0.999,0.473,34.758
32.0,1.0,0.0,371.0,4.0,9.0,10.0,877.0,111.0,95.0,5.0,1211736600.0,0.73,0.0,288.0,0.71,1.0,1706367500.0,1765951100.0,43.0,0.0,760.0,1.0,40.0,3.0,350.0,8.0,12.437,0.061,0.999,0.474,34.553
32.0,1.0,0.0,368.0,4.0,9.0,10.0,877.0,109.0,91.0,5.0,1238577900.0,0.72,0.0,315.0,0.71,1.0,1683513100.0,1698249100.0,43.0,0.0,764.0,1.0,38.0,3.0,350.0,8.0,8.227,0.066,0.999,0.439,34.542
32.0,1.0,0.0,364.0,4.0,9.0,10.0,877.0,110.0,94.0,5.0,1283158500.0,0.72,0.0,306.0,0.71,1.0,1681403900.0,1754168000.0,44.0,0.0,763.0,1.0,39.0,3.0,350.0,8.0,7.836,0.063,0.998,0.463,34.4
32.0,1.0,0.0,362.0,4.0,9.0,10.0,877.0,105.0,96.0,5.0,1264151400.0,0.73,0.0,338.0,0.71,1.0,1659288800.0,1754984700.0,43.0,0.0,765.0,1.0,39.0,3.0,350.0,8.0,7.771,0.068,0.999,0.432,33.984
32.0,1.0,0.0,369.0,4.0,9.0,10.0,877.0,109.0,94.0,5.0,1224131700.0,0.72,0.0,285.0,0.71,1.0,1689193200.0,1738866700.0,43.0,0.0,767.0,1.0,40.0,3.0,350.0,8.0,9.865,0.063,0.999,0.47,33.914
32.0,1.0,0.0,370.0,4.0,9.0,10.0,877.0,111.0,94.0,5.0,1221185300.0,0.73,0.0,313.0,0.71,1.0,1692138800.0,1753870500.0,44.0,0.0,762.0,1.0,39.0,3.0,350.0,8.0,7.703,0.06,0.999,0.496,33.617
32.0,1.0,0.0,373.0,4.0,9.0,10.0,877.0,110.0,91.0,5.0,1226532700.0,0.71,0.0,318.0,0.71,1.0,1694120000.0,1722864400.0,44.0,0.0,764.0,1.0,38.0,3.0,350.0,8.0,7.881,0.065,0.999,0.46,33.584
32.0,1.0,0.0,368.0,4.0,9.0,10.0,877.0,108.0,96.0,5.0,1228837500.0,0.72,0.0,306.0,0.71,1.0,1686744000.0,1756950800.0,43.0,0.0,764.0,1.0,40.0,3.0,350.0,8.0,12.402,0.062,0.999,0.478,33.579
32.0,1.0,0.0,368.0,4.0,9.0,10.0,877.0,110.0,96.0,5.0,1264601700.0,0.72,0.0,321.0,0.72,1.0,1655399300.0,1731605500.0,45.0,0.0,763.0,1.0,38.0,3.0,350.0,8.0,8.08,0.066,0.999,0.456,33.4
32.0,1.0,0.0,366.0,4.0,9.0,10.0,877.0,111.0,94.0,5.0,1265868300.0,0.72,0.0,299.0,0.7,1.0,1687477500.0,1718978300.0,43.0,0.0,766.0,1.0,40.0,3.0,350.0,8.0,7.955,0.063,0.998,0.487,32.417
32.0,1.0,0.0,373.0,4.0,9.0,10.0,877.0,107.0,94.0,5.0,1260272900.0,0.73,0.0,321.0,0.71,1.0,1667991200.0,1734648000.0,44.0,0.0,759.0,1.0,39.0,3.0,350.0,8.0,8.249,0.064,0.999,0.48,32.324
32.0,1.0,0.0,372.0,4.0,9.0,10.0,877.0,109.0,96.0,5.0,1260027400.0,0.73,0.0,292.0,0.71,1.0,1694117600.0,1745223200.0,43.0,0.0,762.0,1.0,40.0,3.0,350.0,8.0,5.702,0.062,0.999,0.502,32.319
32.0,1.0,0.0,368.0,4.0,9.0,10.0,877.0,109.0,96.0,5.0,1279351900.0,0.73,0.0,327.0,0.7,1.0,1644027400.0,1697281300.0,43.0,0.0,770.0,1.0,40.0,3.0,350.0,8.0,7.806,0.068,0.999,0.459,31.984
32.0,1.0,0.0,368.0,4.0,9.0,10.0,877.0,108.0,94.0,5.0,1270188900.0,0.72,0.0,340.0,0.71,1.0,1642303700.0,1725839900.0,43.0,0.0,765.0,1.0,38.0,3.0,350.0,8.0,7.764,0.07,0.999,0.449,31.978
32.0,1.0,0.0,366.0,4.0,9.0,10.0,877.0,109.0,95.0,5.0,1278690700.0,0.72,0.0,330.0,0.71,1.0,1685255200.0,1725338200.0,44.0,0.0,765.0,1.0,38.0,3.0,350.0,8.0,8.29,0.066,0.999,0.471,31.977
32.0,1.0,0.0,366.0,4.0,9.0,10.0,877.0,110.0,96.0,5.0,1235502000.0,0.72,0.0,323.0,0.71,1.0,1689162400.0,1756345500.0,43.0,0.0,767.0,1.0,39.0,3.0,350.0,8.0,10.365,0.063,0.999,0.499,31.643
32.0,1.0,0.0,362.0,4.0,9.0,10.0,877.0,105.0,94.0,5.0,1270090400.0,0.73,0.0,339.0,0.71,1.0,1672584200.0,1732939300.0,43.0,0.0,761.0,1.0,38.0,3.0,350.0,8.0,6.009,0.07,0.999,0.46,31.128
32.0,1.0,0.0,365.0,4.0,9.0,10.0,877.0,106.0,95.0,5.0,1281616900.0,0.72,0.0,345.0,0.71,1.0,1651069200.0,1735075500.0,44.0,0.0,764.0,1.0,39.0,3.0,350.0,8.0,7.86,0.069,0.998,0.468,30.962
32.0,1.0,0.0,368.0,4.0,9.0,10.0,877.0,105.0,95.0,5.0,1265677300.0,0.72,0.0,328.0,0.71,1.0,1652532000.0,1730804600.0,44.0,0.0,759.0,1.0,38.0,3.0,350.0,8.0,7.791,0.067,0.999,0.478,30.93
32.0,1.0,0.0,366.0,4.0,9.0,10.0,877.0,105.0,93.0,5.0,1275134700.0,0.72,0.0,345.0,0.7,1.0,1683232600.0,1728537600.0,43.0,0.0,769.0,1.0,39.0,3.0,350.0,8.0,7.866,0.071,0.999,0.459,30.79
32.0,1.0,0.0,367.0,4.0,9.0,10.0,877.0,111.0,98.0,5.0,1215590700.0,0.73,0.0,298.0,0.71,1.0,1701319700.0,1766361000.0,44.0,0.0,768.0,1.0,40.0,3.0,350.0,8.0,10.407,0.058,0.999,0.557,30.781
32.0,1.0,0.0,365.0,4.0,9.0,10.0,877.0,110.0,96.0,5.0,1285803100.0,0.72,0.0,299.0,0.71,1.0,1671228200.0,1748215400.0,44.0,0.0,759.0,1.0,39.0,3.0,350.0,8.0,5.937,0.061,0.998,0.529,30.767
32.0,1.0,0.0,375.0,4.0,9.0,10.0,877.0,110.0,92.0,5.0,1264873500.0,0.72,0.0,307.0,0.71,1.0,1681140700.0,1711543800.0,43.0,0.0,764.0,1.0,39.0,3.0,350.0,8.0,7.725,0.064,0.999,0.515,30.227
32.0,1.0,0.0,376.0,4.0,9.0,10.0,877.0,109.0,94.0,5.0,1238440700.0,0.72,0.0,303.0,0.71,1.0,1712712400.0,1711433700.0,44.0,0.0,760.0,1.0,38.0,3.0,350.0,8.0,10.544,0.063,0.999,0.526,30.212
32.0,1.0,0.0,369.0,4.0,9.0,10.0,877.0,110.0,98.0,5.0,1227574900.0,0.73,0.0,298.0,0.71,1.0,1699514600.0,1746084700.0,44.0,0.0,761.0,1.0,39.0,3.0,350.0,8.0,10.54,0.057,0.999,0.582,29.999
32.0,1.0,0.0,361.0,4.0,9.0,10.0,877.0,107.0,93.0,5.0,1248385900.0,0.72,0.0,335.0,0.72,1.0,1668291500.0,1725538800.0,43.0,0.0,765.0,1.0,38.0,3.0,350.0,8.0,8.037,0.07,0.998,0.482,29.757
32.0,1.0,0.0,368.0,4.0,9.0,10.0,877.0,112.0,95.0,5.0,1219813600.0,0.73,0.0,292.0,0.71,1.0,1718854100.0,1756813300.0,43.0,0.0,767.0,1.0,39.0,3.0,350.0,8.0,12.371,0.06,0.999,0.558,29.661
32.0,1.0,0.0,367.0,4.0,9.0,10.0,877.0,108.0,92.0,5.0,1264871600.0,0.72,0.0,296.0,0.7,1.0,1707440900.0,1714722600.0,43.0,0.0,766.0,1.0,39.0,3.0,350.0,8.0,7.658,0.064,0.999,0.528,29.517
32.0,1.0,0.0,362.0,4.0,9.0,10.0,877.0,104.0,93.0,5.0,1269736100.0,0.72,0.0,330.0,0.71,1.0,1676084400.0,1752039200.0,43.0,0.0,763.0,1.0,38.0,3.0,350.0,8.0,7.715,0.07,0.999,0.488,29.346
32.0,1.0,0.0,374.0,4.0,9.0,10.0,877.0,113.0,94.0,5.0,1206083300.0,0.72,0.0,291.0,0.71,1.0,1718646000.0,1733555200.0,44.0,0.0,762.0,1.0,39.0,3.0,350.0,8.0,12.629,0.06,0.999,0.568,29.161
32.0,1.0,0.0,374.0,4.0,9.0,10.0,877.0,110.0,95.0,5.0,1255161000.0,0.72,0.0,318.0,0.71,1.0,1715433300.0,1745206900.0,43.0,0.0,760.0,1.0,40.0,3.0,350.0,8.0,12.597,0.065,0.999,0.532,29.019
32.0,1.0,0.0,366.0,4.0,9.0,10.0,877.0,109.0,91.0,5.0,1202515700.0,0.73,0.0,299.0,0.7,1.0,1700179500.0,1743375100.0,43.0,0.0,767.0,1.0,39.0,3.0,350.0,8.0,11.657,0.061,0.999,0.563,28.973
32.0,1.0,0.0,367.0,4.0,9.0,10.0,877.0,108.0,94.0,5.0,1210856000.0,0.72,0.0,319.0,0.71,1.0,1671498800.0,1740045800.0,44.0,0.0,766.0,1.0,39.0,3.0,350.0,8.0,7.605,0.063,0.999,0.555,28.785
32.0,1.0,0.0,371.0,4.0,9.0,10.0,877.0,109.0,95.0,5.0,1246547100.0,0.72,0.0,307.0,0.71,1.0,1719688200.0,1743567100.0,43.0,0.0,760.0,1.0,39.0,3.0,350.0,8.0,8.37,0.062,0.999,0.56,28.705
32.0,1.0,0.0,367.0,4.0,9.0,10.0,877.0,107.0,94.0,5.0,1259622100.0,0.72,0.0,303.0,0.71,1.0,1707258900.0,1743073300.0,44.0,0.0,764.0,1.0,39.0,3.0,350.0,8.0,11.563,0.062,0.999,0.561,28.666
32.0,1.0,0.0,371.0,4.0,9.0,10.0,877.0,110.0,94.0,5.0,1212291100.0,0.72,0.0,316.0,0.71,1.0,1711355400.0,1740629000.0,44.0,0.0,762.0,1.0,39.0,3.0,350.0,8.0,9.636,0.061,0.999,0.57,28.643
32.0,1.0,0.0,369.0,4.0,9.0,10.0,877.0,110.0,96.0,5.0,1243770900.0,0.72,0.0,323.0,0.71,1.0,1674267600.0,1751452500.0,44.0,0.0,768.0,1.0,39.0,3.0,350.0,8.0,10.483,0.063,0.999,0.562,28.378
